t,ytt,x,xt,h,f,xtt,xtt+ytt,K
19.64,-113.5,-2.484243856,22.68601269,0.03,-3.359842436,172.639068,59.139068,2
19.66,-114.2,-1.997982558,25.94011717,0.03,-2.387319839,152.7713795,38.57137949,2
19.68,-109.7,-1.451356608,28.7224778,0.03,-1.29406794,125.4646835,15.7646835,2
19.7,-86.2,-0.856616946,30.75148841,0.03,-0.104588616,77.43637751,-8.763622486,2
19.72,-60.6,-0.23120542,31.78966419,0.03,1.146234436,26.38120114,-34.21879886,2
19.74,-28.6,0.404116814,31.74255922,0.03,2.416878904,-31.09169838,-59.69169838,2
19.76,10.4,1.02639478,30.48523734,0.03,3.661434835,-94.64048962,-84.24048962,2
19.78,45.8,1.611369441,28.0122288,0.03,4.831384158,-152.6603644,-106.8603644,2
19.8,66,2.137079753,24.55880242,0.03,5.882804783,-192.6822734,-126.6822734,2
19.82,81,2.586575002,20.39072245,0.03,6.78179528,-224.1257235,-143.1257235,2
19.84,77.2,2.948671938,15.81897113,0.03,7.505989152,-233.0494089,-155.8494089,2
19.86,64.1,3.219382112,11.25204628,0.03,7.843876422,-223.6430759,-159.5430759,1.248151355
19.88,56,3.400769788,6.886721344,0.03,7.880153958,-212.8894177,-156.8894177,0.2
19.9,56.4,3.495900816,2.626381492,0.03,7.899180163,-213.1445675,-156.7445675,0.2
19.92,46.7,3.506816013,-1.534861806,0.03,7.901363203,-202.9797623,-156.2797623,0.2
19.94,23.6,3.438192911,-5.327448402,0.03,7.764116998,-176.2788973,-152.6788973,2
19.96,-3.6,3.299797504,-8.512092317,0.03,7.487326184,-142.1854942,-145.7854942,2
19.98,-21.8,3.103832257,-11.0844324,0.03,7.09539569,-115.0485139,-136.8485139,2
20,-45.1,2.862513569,-13.04743638,0.03,6.612758314,-81.25188456,-126.3518846,2
20.02,-62.8,2.588241252,-14.37979535,0.03,6.06421368,-51.98401241,-114.7840124,2
20.04,-85.5,2.293731449,-15.07118492,0.03,5.475194074,-17.15494394,-102.6549439,2
20.06,-100.2,1.991565729,-15.14538707,0.03,4.870862634,9.734728263,-90.46527174,2
20.08,-96.2,1.691392766,-14.87190923,0.03,4.270516708,17.6130559,-78.5869441,2
20.1,-87.2,1.397726232,-14.4947442,0.03,3.68318364,20.10344693,-67.09655307,2
20.12,-78.1,1.112055601,-14.0723189,0.03,3.111842378,22.1390835,-55.9609165,2
20.14,-65.3,0.834835535,-13.64968764,0.03,2.557402247,20.12404217,-45.17595783,2
20.16,-44.3,0.56481665,-13.3522009,0.03,2.017364476,9.624631739,-34.67536826,2
20.18,-32.1,0.299513717,-13.17809236,0.03,1.486758611,7.786222381,-24.31377762,2
20.2,-31.5,0.038473098,-12.92596957,0.03,0.964677372,17.4260563,-14.0739437,2
20.22,-38.2,-0.214900309,-12.41137112,0.03,0.457930558,34.03378882,-4.166211182,2
20.24,-45.5,-0.454663825,-11.56498049,0.03,-0.021596474,50.60527399,5.105273991,2
20.26,-40.7,-0.675482531,-10.5168901,0.03,-0.463233886,54.20376556,13.50376556,2
20.28,-20.8,-0.876216626,-9.556519362,0.03,-0.864702075,41.83330821,21.03330821,2
20.3,0.5,-1.060419353,-8.863753389,0.03,-1.23310753,27.44328905,27.94328905,2
20.32,24.1,-1.233906978,-8.485009096,0.03,-1.58008278,10.43114023,34.53114023,2
20.34,40.9,-1.402549437,-8.379236756,0.03,-1.917367697,0.146093757,41.04609376,2
20.36,49.3,-1.57028674,-8.394493595,0.03,-2.252842304,-1.671777636,47.62822236,2
20.38,57,-1.738615856,-8.438417959,0.03,-2.589500535,-2.720658777,54.27934122,2
20.4,73.4,-1.908894458,-8.589442252,0.03,-2.930057739,-12.38177045,61.01822955,2
20.42,90.9,-2.084211838,-8.942295785,0.03,-3.2806925,-22.90358293,67.99641707,2
20.44,98.1,-2.267621097,-9.398630138,0.03,-3.647511019,-22.72985229,75.37014771,2
20.46,91.8,-2.458737968,-9.713056919,0.03,-4.02974476,-8.712825814,83.08717419,2
20.48,79.6,-2.652743913,-9.687537606,0.03,-4.41775665,11.26475714,90.86475714,2
20.5,66.1,-2.842144951,-9.252566136,0.03,-4.796558725,32.23238984,98.33238984,2
20.52,51.6,-3.0186195,-8.394888783,0.03,-5.149507823,53.53534541,105.1353454,2
20.54,37.3,-3.173799912,-7.123152471,0.03,-5.459868649,73.63828579,110.9382858,2
20.56,25.5,-3.299905403,-5.487396636,0.03,-5.712079631,89.93729774,115.4372977,2
20.58,19.2,-3.390738947,-3.595957684,0.03,-5.893746717,99.20659744,118.4065974,2
20.6,20.4,-3.442802548,-1.610402412,0.03,-5.997873919,99.34892978,119.7489298,2
20.62,24.3,-3.455555318,0.335125406,0.03,-6.023379459,95.20385199,119.503852,2
20.64,29.4,-3.430494321,2.170974292,0.03,-5.973257465,88.38103661,117.7810366,2
20.66,35.3,-3.370295493,3.848908491,0.03,-5.85285981,79.41238329,114.7123833,2
20.68,39.3,-3.278261439,5.354496906,0.03,-5.668791702,71.14645823,110.4464582,2
20.7,45.1,-3.15805353,6.666293954,0.03,-5.428375884,60.03324658,105.1332466,2
20.72,56,-3.014427468,7.696312238,0.03,-5.141123761,42.96858178,98.96858178,2
20.74,67.8,-2.853760625,8.370372068,0.03,-4.819790074,24.43740131,92.23740131,2
20.76,70.2,-2.68240759,8.764931476,0.03,-4.477084004,15.01853946,85.21853946,2
20.78,72.6,-2.505060266,8.969800894,0.03,-4.122389356,5.468402356,78.06840236,2
20.8,75.9,-2.325616706,8.974555123,0.03,-3.763502236,-4.992979457,70.90702054,2
20.82,67.2,-2.146959688,8.891146655,0.03,-3.4061882,-3.347867367,63.85213263,2
20.84,45.7,-1.968358274,8.968994746,0.03,-3.048985372,11.13267647,56.83267647,2
20.86,31.8,-1.786084367,9.258395936,0.03,-2.684437559,17.80744254,49.60744254,2
20.88,23.7,-1.597301157,9.619925142,0.03,-2.306871137,18.34547805,42.04547805,2
20.9,18.7,-1.4015201,9.958180505,0.03,-1.915309024,15.48005823,34.18005823,2
20.92,15,-1.199699984,10.22383109,0.03,-1.511668792,11.08500005,26.08500005,2
20.94,15.2,-0.993849044,10.36126291,0.03,-1.099966912,2.658182519,17.85818252,2
20.96,20.4,-0.787432231,10.28041836,0.03,-0.687133287,-10.7426375,9.657362499,2
20.98,34.7,-0.586193801,9.843424651,0.03,-0.284656426,-32.95673377,1.743266226,2
21,51.1,-0.398282027,8.947752808,0.03,0.091167123,-56.61045053,-5.510450535,2
21.02,62.1,-0.232370288,7.643421071,0.03,0.4229906,-73.82272312,-11.72272312,2
21.04,65.1,-0.095059321,6.087675622,0.03,0.697612534,-81.75182182,-16.65182182,2
21.06,60.4,0.01045592,4.463848466,0.03,0.908643016,-80.63089379,-20.23089379,2
21.08,47.5,0.084664962,2.957055724,0.03,1.0570611,-70.04838034,-22.54838034,2
21.1,30.4,0.131378786,1.714326717,0.03,1.150488749,-54.2245204,-23.8245204,2
21.12,16.8,0.156129554,0.760750074,0.03,1.199990284,-41.13314392,-24.33314392,2
21.14,5.8,0.164221928,0.048487352,0.03,1.216175033,-30.09312825,-24.29312825,2
21.16,-4.7,0.160265521,-0.444128119,0.03,1.208262218,-19.16841883,-23.86841883,2
21.18,-14.5,0.148593923,-0.723031617,0.03,1.184919023,-8.721931005,-23.221931,2
21.2,-22.5,0.133259955,-0.810365189,0.03,1.154251087,-0.011426175,-22.51142618,2
21.22,-31.2,0.117983966,-0.717233753,0.03,1.123699108,9.324569734,-21.87543027,2
21.24,-42.6,0.106685299,-0.412632919,0.03,1.101101774,21.13551365,-21.46448635,2
21.26,-58.4,0.104237922,0.167895223,0.03,1.096207021,36.91730065,-21.48269935,2
21.28,-71.8,0.11624998,1.033310525,0.03,1.120231136,49.62422949,-22.17577051,2
21.3,-83.5,0.147853644,2.127055947,0.03,1.183438465,59.75031277,-23.74968723,2
21.32,-84.7,0.202209006,3.308480236,0.03,1.292149189,58.39211608,-26.30788392,2
21.34,-80,0.279238396,4.394458705,0.03,1.446207967,50.20573079,-29.79426921,2
21.36,-71.6,0.375906146,5.272316377,0.03,1.639543469,37.58003644,-34.01996356,2
21.38,-62,0.487435088,5.880577798,0.03,1.862601353,23.24610565,-38.75389435,2
21.4,-53.1,0.608305756,6.206488993,0.03,2.104342688,9.345013823,-43.75498618,2
21.42,-42.2,0.732711119,6.234047343,0.03,2.353153415,-6.589178815,-48.78917881,2
21.44,-20.7,0.853446547,5.839495447,0.03,2.594624271,-32.86601072,-53.56601072,2
21.46,9.6,0.960226578,4.838507592,0.03,2.808184332,-67.23277479,-57.63277479,2
21.48,37.5,1.040481079,3.186942525,0.03,2.968693334,-97.92373197,-60.42373197,2
21.5,52.3,1.083049392,1.069888832,0.03,3.053829961,-113.7816373,-61.48163726,2
21.52,57.9,1.081217883,-1.253039751,0.03,3.050166943,-118.511221,-60.61122104,2
21.54,58,1.032723863,-3.596362261,0.03,2.953178903,-115.82103,-57.82102996,2
21.56,56.9,0.938203903,-5.855633756,0.03,2.764138982,-110.1061195,-53.20611954,2
21.58,51.8,0.800209955,-7.943761063,0.03,2.488151086,-98.70661119,-46.90661119,2
21.6,37.4,0.623808537,-9.696380751,0.03,2.13534825,-76.5553576,-39.1553576,2
21.62,19.4,0.417251377,-10.95933518,0.03,1.722233931,-49.74008575,-30.34008575,2
21.64,10.5,0.189951612,-11.77064132,0.03,1.267634401,-31.3905281,-20.8905281,2
21.66,3.2,-0.05003132,-12.22765187,0.03,0.787668537,-14.31052648,-11.11052648,2
21.68,-1,-0.296038038,-12.37301994,0.03,0.295655101,-0.226280742,-1.226280742,2
21.7,-4.7,-0.542196418,-12.2428181,0.03,-0.19666166,13.24646503,8.546465031,2
21.72,-8.7,-0.783057514,-11.8432915,0.03,-0.678383852,26.70619502,18.00619502,2
21.74,-14.3,-1.013128882,-11.16384524,0.03,-1.138526587,41.23843063,26.93843063,2
21.76,-21.7,-1.226600961,-10.18336268,0.03,-1.565470745,56.80982538,35.10982538,2
21.78,-29,-1.417459732,-8.902514483,0.03,-1.947188289,71.27499438,42.27499438,2
21.8,-32.1,-1.580350244,-7.386536687,0.03,-2.272969312,80.3227853,48.2227853,2
21.82,-32,-1.711565555,-5.734994357,0.03,-2.535399933,84.83144768,52.83144768,2
21.84,-32.3,-1.808946967,-4.003146931,0.03,-2.730162759,88.35329491,56.05329491,2
21.86,-34.1,-1.870979641,-2.200120426,0.03,-2.854228106,91.94935561,57.84935561,2
21.88,-36.3,-1.896340032,-0.335918683,0.03,-2.904948888,94.47081867,58.17081867,2
21.9,-36.8,-1.88423232,1.54668988,0.03,-2.880733464,93.79003767,56.99003767,2
21.92,-37.2,-1.83476677,3.399865149,0.03,-2.781802363,91.52748921,54.32748921,2
21.94,-39.1,-1.748683674,5.208444383,0.03,-2.609636173,89.33043421,50.23043421,2
21.96,-41.7,-1.626937516,6.966171427,0.03,-2.366143856,86.44227019,44.74227019,2
21.98,-35.9,-1.471585205,8.569059716,0.03,-2.055439234,73.84655868,37.94655868,2
22,-23.1,-1.287501858,9.839274958,0.03,-1.68727254,53.17496557,30.07496557,2
22.02,-17.2,-1.081532387,10.75767217,0.03,-1.275333597,38.66475601,21.46475601,2
22.04,-17.4,-0.859537017,11.44186476,0.03,-0.831342859,29.75450286,12.35450286,2
22.06,-16.1,-0.625827264,11.92911056,0.03,-0.363923352,18.97007698,2.870076978,2
22.08,-13.7,-0.384661491,12.1874668,0.03,0.118408195,6.865546437,-6.834453563,2
22.1,-13.5,-0.140532568,12.22542551,0.03,0.606666041,-3.069675008,-16.56967501,2
22.12,-20.4,0.103088798,12.13671105,0.03,1.093908772,-5.801770671,-26.20177067,2
22.14,-26.4,0.344313692,11.98577831,0.03,1.57635856,-9.291503244,-35.69150324,2
22.16,-25.2,0.581121766,11.69502917,0.03,2.049974709,-19.78341144,-44.98341144,2
22.18,-20.2,0.809674339,11.1602281,0.03,2.507079854,-33.69669572,-53.89669572,2
22.2,-14.3,1.024720754,10.34441341,0.03,2.937172685,-47.88477266,-62.18477266,2
22.22,-8.8,1.220738974,9.257408617,0.03,3.329209125,-60.81570685,-69.61570685,2
22.24,-0.3,1.392237934,7.892487315,0.03,3.672207044,-75.67642335,-75.97642335,2
22.26,5.2,1.533894614,6.273180667,0.03,3.955520403,-86.25424144,-81.05424144,2
22.28,3.6,1.641902029,4.527560867,0.03,4.171535234,-88.30773853,-84.70773853,2
22.3,-1.5,1.715078617,2.790097972,0.03,4.317888411,-85.43855098,-86.93855098,2
22.32,-10.5,1.754602334,1.162273698,0.03,4.396935844,-77.34387637,-87.84387637,2
22.34,-21.6,1.763515214,-0.270985738,0.03,4.414761603,-65.98206726,-87.58206726,2
22.36,-26,1.74546438,-1.534097643,0.03,4.378659936,-60.32912318,-86.32912318,2
22.38,-26.1,1.702942092,-2.718131162,0.03,4.29361536,-58.07422878,-84.17422878,2
22.4,-28.2,1.637477703,-3.82830773,0.03,4.162686582,-52.94342799,-81.14342799,2
22.42,-31.4,1.551026013,-4.816861262,0.03,3.989783202,-45.91192525,-77.31192525,2
22.44,-33.1,1.446127792,-5.672960851,0.03,3.77998676,-39.69803362,-72.79803362,2
22.46,-30.5,1.324979516,-6.441866684,0.03,3.537690209,-37.1925497,-67.6925497,2
22.48,-26.6,1.188879959,-7.168089021,0.03,3.265491095,-35.42968393,-62.02968393,2
22.5,-28.7,1.039260295,-7.793877426,0.03,2.966251766,-27.14915656,-55.84915656,2
22.52,-38.6,0.879596833,-8.172468787,0.03,2.646924842,-10.70997957,-49.30997957,2
22.54,-45,0.715308319,-8.256382609,0.03,2.318347814,2.318597379,-42.68140262,2
22.56,-44.4,0.551235284,-8.15092088,0.03,1.990201744,8.227575494,-36.17242451,2
22.58,-42.1,0.390263895,-7.946217996,0.03,1.668258967,12.24271295,-29.85728705,2
22.6,-39.9,0.234176569,-7.662514642,0.03,1.356084314,16.12762243,-23.77237757,2
22.62,-32,0.083944199,-7.360722371,0.03,1.055619574,14.05160466,-17.94839534,2
22.64,-14.5,-0.061646536,-7.198351096,0.03,0.764438104,2.18552287,-12.31447713,2
22.66,5.4,-0.20660032,-7.297027305,0.03,0.474530536,-12.05314379,-6.653143786,2
22.68,28.7,-0.356685263,-7.711467011,0.03,0.17436065,-29.39082679,-0.690826786,2
22.7,51.4,-0.518408686,-8.460875307,0.03,-0.149086196,-45.55000286,5.849997136,2
22.72,67.8,-0.697640363,-9.462292328,0.03,-0.507549549,-54.59169919,13.20830081,2
22.74,76.1,-0.897806572,-10.5543286,0.03,-0.907881968,-54.61192779,21.48807221,2
22.76,80.3,-1.119319861,-11.59700033,0.03,-1.350908546,-49.65524568,30.64475432,2
22.78,79.4,-1.360111004,-12.48211393,0.03,-1.832490831,-38.85611406,40.54388594,2
22.8,73.7,-1.615911278,-13.09791351,0.03,-2.34409138,-22.72384371,50.97615629,2
22.82,65,-1.88047664,-13.35862266,0.03,-2.873222104,-3.347071904,61.6529281,2
22.84,49.9,-2.145751416,-13.16885497,0.03,-3.403771656,22.32384153,72.22384153,2
22.86,27.6,-2.401431517,-12.39915509,0.03,-3.915131857,54.64614657,82.24614657,2
22.88,6.3,-2.635460497,-11.00374292,0.03,-4.383189817,84.89507036,91.19507036,2
22.9,-13,-2.835887692,-9.038976604,0.03,-4.784044208,111.5815609,98.58156088,2
22.92,-22,-2.992905102,-6.662764383,0.03,-5.098079028,126.0396612,104.0396612,2
22.94,-21.6,-3.100656652,-4.112390668,0.03,-5.313582129,128.9977103,107.3977103,2
22.96,-11.9,-3.157944906,-1.616434656,0.03,-5.428158635,120.5978909,108.6978909,2
22.98,1.1,-3.167510353,0.659889915,0.03,-5.44728953,107.0345661,108.1345661,2
23,7,-3.133714876,2.719657779,0.03,-5.379698576,98.94222035,105.9422203,2
23.02,7,-3.059902328,4.661597021,0.03,-5.23207348,95.25170383,102.2517038,2
23.04,6.5,-2.948084695,6.520166326,0.03,-5.008438213,90.6052267,97.1052267,2
23.06,7.4,-2.800303805,8.257922661,0.03,-4.712876433,83.17040672,90.57040672,2
23.08,13.4,-2.619889031,9.783554706,0.03,-4.352046886,69.39279785,82.79279785,2
23.1,19.7,-2.411848205,11.02052794,0.03,-3.935965233,54.30452541,74.00452541,2
23.12,26.6,-2.18221991,11.94230156,0.03,-3.476708643,37.8728367,64.4728367,2
23.14,31.6,-1.937300963,12.54959316,0.03,-2.986870749,22.85632283,54.45632283,2
23.16,29.8,-1.682586302,12.92187286,0.03,-2.477441428,14.37164797,44.17164797,2
23.18,20.7,-1.421409634,13.19579395,0.03,-1.955088092,13.02046069,33.72046069,2
23.2,5.5,-1.154433967,13.50177274,0.03,-1.421136758,17.57741837,23.07741837,2
23.22,-10.5,-0.880376499,13.90397404,0.03,-0.873021823,22.64271195,12.14271195,2
23.24,-24.4,-0.59751035,14.38264094,0.03,-0.307289523,25.22397749,0.823977492,2
23.26,-29.4,-0.305483656,14.82002843,0.03,0.276763864,18.51477198,-10.88522802,2
23.28,-30.5,-0.006467092,15.08162795,0.03,0.874796992,7.645179749,-22.85482025,2
23.3,-27.1,0.295153889,15.08047014,0.03,1.478038954,-7.76096027,-34.86096027,2
23.32,-26.2,0.593941577,14.79829865,0.03,2.07561433,-20.45618874,-46.65618874,2
23.34,-30.4,0.885097512,14.31729489,0.03,2.657926201,-27.64418786,-58.04418786,2
23.36,-36.2,1.165406092,13.71356308,0.03,3.21854336,-32.72899275,-68.92899275,2
23.38,-36.7,1.432151248,12.96095247,0.03,3.752033671,-42.53206816,-79.23206816,2
23.4,-34,1.681637325,11.98765523,0.03,4.251005825,-54.79765633,-88.79765633,2
23.42,-32.1,1.909378504,10.78646273,0.03,4.706488185,-65.3215932,-97.4215932,2
23.44,-27.6,2.110843373,9.360024115,0.03,5.109417922,-77.3222686,-104.9222686,2
23.46,-23.5,2.281549257,7.710564309,0.03,5.45082969,-87.62371199,-111.123712,2
23.48,-18.1,2.417222368,5.856746789,0.03,5.722175912,-97.75804002,-115.85804,2
23.5,-10.5,2.513734568,3.794473226,0.03,5.915200312,-108.4693163,-118.9693163,2
23.52,1.6,2.566589253,1.490995294,0.03,6.020909683,-121.8784769,-120.2784769,2
23.54,11.9,2.571072603,-1.042660291,0.03,6.029876383,-131.4870815,-119.5870815,2
23.56,14.4,2.523953517,-3.669248389,0.03,5.935638209,-131.1717283,-116.7717283,2
23.58,14.8,2.424784726,-6.247630679,0.03,5.737300628,-126.6665007,-111.8665007,2
23.6,21.9,2.274479396,-8.782902259,0.03,5.436689969,-126.8606572,-104.9606572,2
23.62,35.1,2.073020127,-11.36302473,0.03,5.033771429,-131.1515894,-96.05158943,2
23.64,43.7,1.819766388,-13.96234911,0.03,4.527263953,-128.7808489,-85.08084892,2
23.66,38.9,1.516538325,-16.36045723,0.03,3.920807826,-111.0299627,-72.12996275,2
23.68,29.7,1.169503632,-18.34301202,0.03,3.226738441,-87.22551678,-57.52551678,2
23.7,25.7,0.787182373,-19.88911392,0.03,2.462095922,-67.38467289,-41.68467289,2
23.72,33.5,0.376821487,-21.14697472,0.03,1.64137415,-58.40140721,-24.90140721,2
23.74,49.1,-0.057595858,-22.29475975,0.03,0.77253946,-56.37709594,-7.277095939,2
23.76,60.3,-0.514041228,-23.34977721,0.03,-0.140351279,-49.12464994,11.17535006,2
23.78,60.9,-0.989006839,-24.14678398,0.03,-1.090282503,-30.57602741,30.32397259,2
23.8,52.5,-1.475267996,-24.47933168,0.03,-2.062804816,-2.678741928,49.82125807,2
23.82,44.9,-1.962693562,-24.26322494,0.03,-3.037655948,24.28941565,69.18941565,2
23.84,42.2,-2.440950243,-23.56244316,0.03,-3.99416931,45.7887623,87.9887623,2
23.86,42,-2.901230658,-22.46559837,0.03,-4.914730141,63.89571625,105.8957162,2
23.88,40.6,-3.335948635,-21.00619928,0.03,-5.784166094,82.04419332,122.6441933,2
23.9,34.5,-3.737523446,-19.15128184,0.03,-6.587315716,103.4475509,137.9475509,2
23.92,21.3,-4.097132425,-16.80961606,0.032384962,-7.306533674,130.7190269,152.0190269,2
23.94,3.9,-4.40417594,-13.89473542,0.039397909,-7.920620703,160.7690372,164.6690372,2
23.96,-10.7,-4.647552032,-10.44287384,0.044455596,-8.407372888,184.4171202,173.7171202,2
23.98,-15.4,-4.818530337,-6.654956648,0.04777721,-8.749329498,194.3745991,178.9745991,2
24,-15.4,-4.912595955,-2.751605157,0.049530229,-8.937460734,195.9605499,180.5605499,2
24.02,-14.5,-4.928704285,1.140772157,0.049825382,-8.969677394,193.2771814,178.7771814,2
24.04,-25.5,-4.866620571,5.067599233,0.048679776,-8.845509967,199.4055262,173.9055262,2
24.06,-38.4,-4.724880074,9.106450482,0.045980182,-8.562028972,204.4795988,166.0795988,2
24.08,-49.7,-4.501787697,13.20278725,0.041475635,-8.115844218,205.154078,155.454078,2
24.1,-59.3,-4.197046144,17.27136803,0.034751314,-7.506361112,201.7039998,142.4039998,2
24.12,-61.5,-3.812650071,21.1682393,0.03,-6.737568965,187.9831274,126.4831274,2
24.14,-52.8,-3.354514216,24.64534621,0.03,-5.821297255,159.7275638,106.9275638,2
24.16,-34.9,-2.833639195,27.44215589,0.03,-4.779547213,119.9534038,85.0534038,2
24.18,-16.4,-2.265005708,29.42119274,0.03,-3.642280241,77.95028115,61.55028115,2
24.2,-3,-1.664776017,30.60177638,0.03,-2.441820858,40.10808343,37.10808343,2
24.22,0.6,-1.047560051,31.11982026,0.03,-1.207388925,11.6963042,12.2963042,2
24.24,-0.1,-0.425230772,31.11310761,0.03,0.037269632,-12.36756889,-12.46756889,2
24.26,-0.7,0.192180677,30.62803727,0.03,1.27209253,-36.1394653,-36.8394653,2
24.28,5.7,0.7945139,29.60528501,0.03,2.476758976,-66.13576059,-60.43576059,2
24.3,23,1.369431322,27.88645719,0.03,3.62659382,-105.7470221,-82.74702215,2
24.32,37.5,1.902521304,25.42254108,0.03,4.692773785,-140.6445883,-103.1445883,2
24.34,34.6,2.381335812,22.45890966,0.03,5.6504028,-155.7185538,-121.1185538,2
24.36,18.7,2.799421485,19.34965761,0.03,6.486574145,-155.2066509,-136.5066509,2
24.38,0.7,3.155883268,16.29652073,0.03,7.199497712,-150.1070374,-149.4070374,2
24.4,-15.6,3.452366905,13.35184299,0.03,7.792464987,-144.3607367,-159.9607367,2
24.42,-24.6,3.691480164,10.55948291,0.03,7.938296033,-134.8752714,-159.4752714,0.609882726
24.44,-28.5,3.876163932,7.908893842,0.03,7.975232786,-130.1836353,-158.6836353,0.2
24.46,-28.4,4.008273877,5.302100645,0.030206527,8.001654775,-130.4956844,-158.8956844,0.2
24.48,-24.2,4.087792536,2.649765328,0.032159333,8.017558507,-134.7378473,-158.9378473,0.2
24.5,-23.6,4.113803241,-0.048694875,0.032785777,8.022760648,-135.1081729,-158.7081729,0.2
24.52,-27,4.086292804,-2.702348825,0.032123031,7.967739774,-130.2572221,-157.2572221,2
24.54,-29.2,4.006828585,-5.244073104,0.030170496,7.808811336,-123.9152057,-153.1152057,2
24.56,-27.1,3.877559656,-7.682819716,0.03,7.550273479,-119.9594555,-147.0594555,2
24.58,-10.9,3.699087888,-10.16435715,0.03,7.193329942,-128.1942874,-139.0942874,2
24.6,5.6,3.469511769,-12.7932547,0.03,6.734177705,-134.6954679,-129.0954679,2
24.62,14.8,3.187001993,-15.45772295,0.03,6.169158152,-131.7513573,-116.9513573,2
24.64,14.1,2.852986351,-17.94384119,0.03,5.501126869,-116.8604667,-102.7604667,2
24.66,14.2,2.472323954,-20.12239859,0.03,4.739802074,-100.9952731,-86.79527307,2
24.68,24.5,2.050394767,-22.07052012,0.03,3.895943699,-93.81688017,-69.31688017,2
24.7,34,1.591157427,-23.85321384,0.03,2.97746902,-84.45249205,-50.45249205,2
24.72,37.9,1.098823514,-25.38017746,0.03,1.992801194,-68.24386911,-30.34386911,2
24.74,32.9,0.580176293,-26.4845446,0.03,0.955506753,-42.19284583,-9.292845831,2
24.76,19.6,0.045529168,-26.98016793,0.03,-0.113787498,-7.369486741,12.23051326,2
24.78,5.6,-0.492007295,-26.77347832,0.03,-1.188860423,28.03844779,33.63844779,2
24.8,1.4,-1.019374999,-25.96329214,0.03,-2.243595832,52.98017012,54.38017012,2
24.82,4.4,-1.5263738,-24.73658796,0.03,-3.257593434,69.69024752,74.09024752,2
24.84,13.6,-2.006239322,-23.24996426,0.03,-4.217324478,78.972123,92.572123,2
