t,ytt,xt,xtt,x,xtt+ytt,f
20.3,0.5,-21.48013817,210.6440217,-5.143220339,211.1440217,-10.28644068
20.32,24.1,-17.36541379,200.8284164,-5.531675858,224.9284164,-11.06335172
20.34,40.9,-13.41025857,194.6871064,-5.839432582,235.5871064,-11.67886516
20.36,49.3,-9.524621666,193.8765836,-6.068781384,243.1765836,-12.13756277
20.38,57,-5.678569476,190.7286354,-6.220813296,247.7286354,-12.44162659
20.4,73.4,-2.011462407,175.9820715,-6.297713615,249.3820715,-12.59542723
20.42,90.9,1.323323837,157.4965529,-6.304595,248.3965529,-12.60919
20.44,98.1,4.367313588,146.9024222,-6.247688626,245.0024222,-12.49537725
20.46,91.8,7.311159233,147.4821423,-6.130903898,239.2821423,-12.2618078
20.48,79.6,10.30199296,151.6012307,-5.954772376,231.2012307,-11.90954475
20.5,66.1,13.36404415,154.6038877,-5.718112005,220.7038877,-11.43622401
20.52,51.6,16.47162013,156.153711,-5.419755362,207.753711,-10.83951072
20.54,37.3,19.58362199,155.0464749,-5.059202941,192.3464749,-10.11840588
20.56,25.5,22.624457,149.0370254,-4.637122151,174.5370254,-9.274244301
20.58,19.2,25.46761913,135.2791879,-4.156201389,154.4791879,-8.312402779
20.6,20.4,27.94102946,112.0618448,-3.622114904,132.4618448,-7.244229807
20.62,24.3,29.90747628,84.58283718,-3.043629846,108.8828372,-6.087259693
20.64,29.4,31.30123636,54.79317082,-2.43154272,84.19317082,-4.86308544
20.66,35.3,32.08490694,23.57388762,-1.797681287,58.87388762,-3.595362574
20.68,39.3,32.26168807,-5.895774788,-1.154215337,33.40422521,-2.308430674
20.7,45.1,31.83434264,-36.83876803,-0.51325503,8.261231972,-1.02651006
20.72,56,30.74561591,-72.03390509,0.112544556,-16.03390509,0.225089111
20.74,67.8,28.95797671,-106.7300146,0.709580482,-38.93001461,1.419160964
20.76,70.2,26.58901645,-130.1660116,1.265050413,-59.96601156,2.530100827
20.78,72.6,23.77348732,-151.3869016,1.768675451,-78.78690164,3.537350902
20.8,75.9,20.54992005,-170.9698253,2.211909525,-95.06982526,4.42381905
20.82,67.2,17.08203218,-175.8189616,2.588229047,-108.6189616,5.176458094
20.84,45.7,13.67209568,-165.1746888,2.895770326,-119.4746888,5.791540651
20.86,31.8,10.42471385,-159.5634938,3.136738421,-127.7634938,6.273476842
20.88,23.7,7.256584571,-157.2494341,3.313551405,-133.5494341,6.62710281
20.9,18.7,4.128442423,-155.5647808,3.427401675,-136.8647808,6.85480335
20.92,15,1.045344521,-152.7450094,3.479139544,-137.7450094,6.958279089
20.94,15.2,-1.996334451,-151.4228877,3.469629645,-136.2228877,6.93925929
20.96,20.4,-5.037558365,-152.6995037,3.399290717,-132.2995037,6.798581434
20.98,34.7,-8.170593482,-160.604008,3.267209199,-125.904008,6.534418397
21,51.1,-11.4567991,-168.0165536,3.070935273,-116.9165536,6.141870545
21.02,62.1,-14.81078567,-167.3821037,2.808259425,-105.2821037,5.61651885
21.04,65.1,-18.04651392,-156.1907209,2.479686429,-91.09072091,4.959372858
21.06,60.4,-20.95836582,-134.9944693,2.089637632,-74.5944693,4.179275264
21.08,47.5,-23.34535241,-103.7041897,1.64660045,-56.20418966,3.293200899
21.1,30.4,-25.05094534,-66.85510374,1.162637472,-36.45510374,2.325274944
21.12,16.8,-26.0465691,-32.70727229,0.651662328,-15.90727229,1.303324655
21.14,5.8,-26.38246671,-0.882488172,0.127371969,4.917511828,0.254743939
21.16,-4.7,-26.0890732,30.22183873,-0.39734343,25.52183873,-0.794686859
21.18,-14.5,-25.18760269,59.9252126,-0.910110189,45.4252126,-1.820220377
21.2,-22.5,-23.72153981,86.68107543,-1.399201613,64.18107543,-2.798403227
21.22,-31.2,-21.72899847,112.5730583,-1.853706996,81.37305835,-3.707413992
21.24,-42.6,-19.21140219,139.1865693,-2.263111003,96.58656926,-4.526222006
21.26,-58.4,-16.14167505,167.7861449,-2.616641775,109.3861449,-5.233283551
21.28,-71.8,-12.55220524,191.1608365,-2.903580578,119.3608365,-5.807161157
21.3,-83.5,-8.543816027,209.6780848,-3.114540791,126.1780848,-6.229081582
21.32,-84.7,-4.303520617,214.3514563,-3.243014157,129.6514563,-6.486028315
21.34,-80,-0.062245369,209.7760685,-3.286671817,129.7760685,-6.573343634
21.36,-71.6,4.018275022,198.2759706,-3.247111521,126.6759706,-6.494223041
21.38,-62,7.826675115,182.5640387,-3.128662019,120.5640387,-6.257324039
21.4,-53.1,11.30034998,164.8034473,-2.937391768,111.7034473,-5.874783537
21.42,-42.2,14.37446964,142.608519,-2.680643572,100.408519,-5.361287145
21.44,-20.7,16.87881583,107.8261002,-2.368110718,87.12610018,-4.736221435
21.46,9.6,18.58589325,62.88164121,-2.013463627,72.48164121,-4.026927254
21.48,37.5,19.41140663,19.66969727,-1.633490628,57.16969727,-3.266981256
21.5,52.3,19.50282868,-10.52749235,-1.244348275,41.77250765,-2.48869655
21.52,57.9,19.08551142,-31.2042335,-0.858464874,26.6957665,-1.716929748
21.54,58,18.315675,-45.77940857,-0.48445301,12.22059143,-0.96890602
21.56,56.9,17.27450753,-58.33733857,-0.128551184,-1.437338569,-0.257102369
21.58,51.8,16.03195642,-65.91777276,0.204513455,-14.11777276,0.40902691
21.6,37.4,14.74098113,-63.17975534,0.51224283,-25.77975534,1.024485661
21.62,19.4,13.55018617,-55.89974139,0.795154503,-36.49974139,1.590309007
21.64,10.5,12.42290345,-56.8285306,1.0548854,-46.3285306,2.109770799
21.66,3.2,11.27014225,-58.44758938,1.291815857,-55.24758938,2.583631713
21.68,-1,10.06351742,-62.21489379,1.505152453,-63.21489379,3.010304906
21.7,-4.7,8.786616001,-65.47524769,1.693653787,-70.17524769,3.387307575
21.72,-8.7,7.457988725,-67.3874799,1.856099835,-76.0874799,3.712199669
21.74,-14.3,6.117697247,-66.64166791,1.991856694,-80.94166791,3.983713389
21.76,-21.7,4.820571384,-63.07091835,2.101239381,-84.77091835,4.202478761
21.78,-29,3.603484487,-58.63777136,2.185479939,-87.63777136,4.370959879
21.8,-32.1,2.44223929,-57.48674831,2.245937177,-89.58674831,4.491874354
21.82,-32,1.281181929,-58.61898778,2.283171389,-90.61898778,4.566342779
21.84,-32.3,0.110719705,-58.42723465,2.297090406,-90.72723465,4.594180811
21.86,-34.1,-1.031880887,-55.83282452,2.287878794,-89.93282452,4.575757588
21.88,-36.3,-2.110068784,-51.98596525,2.256459297,-88.28596525,4.512918594
21.9,-36.8,-3.120330702,-49.04022653,2.204155302,-85.84022653,4.408310605
21.92,-37.2,-4.065205777,-45.44728092,2.132299937,-82.64728092,4.264599875
21.94,-39.1,-4.916483863,-39.6805277,2.042483041,-78.7805277,4.084966082
21.96,-41.7,-5.63969386,-32.64047203,1.936921264,-74.34047203,3.873842528
21.98,-35.9,-6.300871259,-33.47726786,1.817515613,-69.37726786,3.635031225
22,-23.1,-7.042939829,-40.72958913,1.684077502,-63.82958913,3.368155004
22.02,-17.2,-7.854658146,-40.44224259,1.535101522,-57.64224259,3.070203044
22.04,-17.4,-8.593780737,-33.47001655,1.370617133,-50.87001655,2.741234266
22.06,-16.1,-9.203620701,-27.51397984,1.192643119,-43.61397984,2.385286238
22.08,-13.7,-9.701389763,-22.26292634,1.003593014,-35.96292634,2.007186028
22.1,-13.5,-10.06921044,-14.51914111,0.805887012,-28.01914111,1.611774024
22.12,-20.4,-10.21000336,0.439849283,0.603094874,-19.96015072,1.206189749
22.14,-26.4,-10.06173571,14.3869155,0.400377484,-12.0130845,0.800754967
22.16,-25.2,-9.709273335,20.85932183,0.202667393,-4.340678171,0.405334786
22.18,-20.2,-9.268824821,23.1855295,0.012886412,2.985529495,0.025772823
22.2,-14.3,-8.794590547,24.23789794,-0.167747742,9.937897938,-0.335495484
22.22,-8.8,-8.299216459,25.29951082,-0.338685812,16.49951082,-0.677371624
22.24,-0.3,-7.816424327,22.97970244,-0.49984222,22.67970244,-0.99968444
22.26,5.2,-7.353685568,23.29417338,-0.651543319,28.49417338,-1.303086638
22.28,3.6,-6.817874981,30.2868854,-0.793258924,33.8868854,-1.586517849
22.3,-1.5,-6.112747489,40.22586374,-0.922565149,38.72586374,-1.845130298
22.32,-10.5,-5.177186325,53.3302527,-1.035464487,42.8302527,-2.070928974
22.34,-21.6,-3.968035771,67.58480265,-1.126916708,45.98480265,-2.253833416
22.36,-26,-2.551938453,74.02492919,-1.19211645,48.02492919,-2.384232901
22.38,-26.1,-1.061791159,74.98980017,-1.228253747,48.88980017,-2.456507493
22.4,-28.2,0.455676967,76.75701245,-1.234314888,48.55701245,-2.468629777
22.42,-31.4,2.007244718,78.39976268,-1.209685672,46.99976268,-2.419371343
22.44,-33.1,3.564373865,77.31315197,-1.153969486,44.21315197,-2.307938972
22.46,-30.5,5.045066119,70.75607347,-1.067875086,40.25607347,-2.135750172
22.48,-26.6,6.371119193,61.84923393,-0.953713233,35.24923393,-1.907426466
22.5,-28.7,7.569550336,57.9938803,-0.814306538,29.2938803,-1.628613075
22.52,-38.6,8.759477603,60.99884645,-0.651016258,22.39884645,-1.302032516
22.54,-45,9.964988633,59.55225652,-0.463771596,14.55225652,-0.927543192
22.56,-44.4,11.06288011,50.23689135,-0.253492908,5.836891349,-0.506985817
22.58,-42.1,11.95041913,38.51701064,-0.023359916,-3.582989359,-0.046719832
22.6,-39.9,12.59939399,26.38047514,0.222138215,-13.51952486,0.444276431
22.62,-32,12.94584881,8.265007117,0.477590643,-23.73499288,0.955181287
22.64,-14.5,12.83478976,-19.37091276,0.735397029,-33.87091276,1.470794058
22.66,5.4,12.15229935,-48.87812733,0.98526792,-43.47812733,1.97053584
22.68,28.7,10.85579222,-80.77258613,1.215348836,-52.07258613,2.430697672
22.7,51.4,8.942393735,-110.5672624,1.413330695,-59.16726242,2.826661391
22.72,67.8,6.515174851,-132.1546259,1.567906381,-64.35462594,3.135812762
22.74,76.1,3.758912724,-143.4715868,1.670647257,-67.37158679,3.341294514
22.76,80.3,0.840326728,-148.3870128,1.716639651,-68.08701275,3.433279303
22.78,79.4,-2.102337723,-145.8794324,1.704019542,-66.47943242,3.408039083
22.8,73.7,-4.924545873,-136.3413826,1.633750706,-62.64138256,3.267501411
22.82,65,-7.505571153,-121.7611454,1.509449535,-56.76114544,3.018899071
22.84,49.9,-9.713492258,-99.03096504,1.337258901,-49.13096504,2.674517802
22.86,27.6,-11.38154329,-67.77413838,1.126308546,-40.17413838,2.252617091
22.88,6.3,-12.42609937,-36.68146943,0.888232119,-30.38146943,1.776464238
22.9,-13,-12.86522713,-7.231306667,0.635318854,-20.23130667,1.270637708
22.92,-22,-12.8186331,11.8907094,0.378480252,-10.1092906,0.756960503
22.94,-21.6,-12.48617289,21.35531184,0.125432192,-0.244688163,0.250864383
22.96,-11.9,-12.06076299,21.18567794,-0.120037167,9.285677941,-0.240074334
22.98,1.1,-11.67480023,17.41059818,-0.357392799,18.51059818,-0.714785599
23,7,-11.29632869,20.43655597,-0.587104089,27.43655597,-1.174208177
23.02,7,-10.80221875,28.97443776,-0.808089563,35.97443776,-1.616179126
23.04,6.5,-10.1375687,37.49056733,-1.017487438,43.99056733,-2.034974875
23.06,7.4,-9.323000955,43.96620748,-1.212093134,51.36620748,-2.424186268
23.08,13.4,-8.436904017,44.64348626,-1.389692184,58.04348626,-2.779384368
23.1,19.7,-7.547285028,44.3184127,-1.549534074,64.0184127,-3.099068149
23.12,26.6,-6.677042119,42.70587813,-1.691777346,69.30587813,-3.383554692
23.14,31.6,-5.826766959,42.32163791,-1.816815437,73.92163791,-3.633630873
23.16,29.8,-4.923300623,48.0249957,-1.924316112,77.8249957,-3.848632225
23.18,20.7,-3.841278663,60.17720024,-2.011961905,80.87720024,-4.023923811
23.2,5.5,-2.466019052,77.34876091,-2.075034882,82.84876091,-4.150069765
23.22,-10.5,-0.752795166,93.97362764,-2.107223025,83.47362764,-4.214446049
23.24,-24.4,1.256116932,106.9175822,-2.102189807,82.51758216,-4.204379614
23.26,-29.4,3.417866821,109.2574068,-2.055449969,79.85740682,-4.110899939
23.28,-30.5,5.570415723,105.9974833,-1.965567144,75.49748329,-3.931134288
23.3,-27.1,7.596744444,96.63538888,-1.833895542,69.53538888,-3.667791085
23.32,-26.2,9.446197113,88.30987801,-1.663466127,62.10987801,-3.326932254
23.34,-30.4,11.16653336,83.72374671,-1.457338822,53.32374671,-2.914677644
23.36,-36.2,12.79824771,79.44768854,-1.217691011,43.24768854,-2.435382023
23.38,-36.7,14.27971696,68.69923582,-0.946911365,31.99923582,-1.893822729
23.4,-34,15.50450097,53.77916519,-0.649069185,19.77916519,-1.298138371
23.42,-32.1,16.4315112,38.92185832,-0.329709064,6.821858319,-0.659418127
23.44,-27.6,17.03058684,20.98570532,0.004911917,-6.614294678,0.009823833
23.46,-23.5,17.27296223,3.2518336,0.347947407,-20.2481664,0.695894815
23.48,-18.1,17.14857703,-15.6903533,0.6921628,-33.7903533,1.3843256
23.5,-10.5,16.6273926,-36.42808974,1.029922496,-46.92808974,2.059844992
23.52,1.6,15.65405813,-60.90535722,1.352737004,-59.30535722,2.705474007
23.54,11.9,14.22041599,-82.45885652,1.651481745,-70.55885652,3.30296349
23.56,14.4,12.4476408,-94.81866284,1.918162313,-80.41866284,3.836324625
23.58,14.8,10.46429191,-103.5162264,2.14728164,-88.7162264,4.294563279
23.6,21.9,8.257377065,-117.1752578,2.334498329,-95.27525776,4.668996659
23.62,35.1,5.736132616,-134.9491872,2.474433426,-99.84918719,4.948866853
23.64,43.7,2.927534253,-145.9106491,2.561070095,-102.2106491,5.12214019
23.66,38.9,0.056365358,-141.2062403,2.590909091,-102.3062403,5.181818182
23.68,29.7,-2.655276708,-129.9579663,2.564919978,-100.2579663,5.129839955
23.7,25.7,-5.17403168,-121.9175309,2.486626894,-96.21753095,4.973253787
23.72,33.5,-7.63057082,-123.7363831,2.358580869,-90.23638306,4.717161737
23.74,49.1,-10.18136352,-131.342887,2.180461525,-82.24288705,4.360923051
23.76,60.3,-12.81947217,-132.4679776,1.950453168,-72.16797755,3.900906337
23.78,60.9,-15.35405196,-120.990002,1.668717927,-60.09000197,3.337435854
23.8,52.5,-17.55166067,-98.77086836,1.339660801,-46.27086836,2.679321602
23.82,44.9,-19.29901006,-75.96407148,0.971154094,-31.06407148,1.942308187
23.84,42.2,-20.62865078,-57.00000005,0.571877485,-14.80000005,1.14375497
23.86,42,-21.59630536,-39.76545835,0.149627924,2.234541654,0.299255847
23.88,40.6,-22.2024191,-20.8459155,-0.288359321,19.7540845,-0.576718642
23.9,34.5,-22.38165087,2.922738613,-0.734200021,37.42273861,-1.468400041
23.92,21.3,-22.01728972,33.51337687,-1.178189426,54.81337687,-2.356378853
23.94,3.9,-21.00697796,67.51779838,-1.608432103,71.41779838,-3.216864206
23.96,-10.7,-19.3574879,97.43120767,-2.012076762,86.73120767,-4.024153524
23.98,-15.4,-17.22547748,115.7698345,-2.377906416,100.3698345,-4.755812831
24,-15.4,-14.7928483,127.4930833,-2.698089674,112.0930833,-5.396179347
24.02,-14.5,-12.15554107,136.2376396,-2.967573567,121.7376396,-5.935147135
24.04,-25.5,-9.247257391,154.5907286,-3.181601552,129.0907286,-6.363203104
24.06,-38.4,-5.978655662,172.2694443,-3.333860682,133.8694443,-6.667721365
24.08,-49.7,-2.400675171,185.5286047,-3.417653991,135.8286047,-6.835307982
24.1,-59.3,1.395553539,194.0942663,-3.427705207,134.7942663,-6.855410414
24.12,-61.5,5.258605932,192.210973,-3.361163612,130.710973,-6.722327225
24.14,-52.8,8.945847881,176.5132219,-3.219119074,123.7132219,-6.438238149
24.16,-34.9,12.20135355,149.0373447,-3.00764706,114.1373447,-6.01529412
24.18,-16.4,14.8800886,118.8361606,-2.736832639,102.4361606,-5.473665277
24.2,-3,16.98904692,92.05967161,-2.418141283,89.05967161,-4.836282567
24.22,0.6,18.64730221,73.76585736,-2.061777792,74.36585736,-4.123555584
24.24,-0.1,19.97216123,58.72004423,-1.675583158,58.62004423,-3.351166315
24.26,-0.7,20.9870357,42.76740276,-1.265991188,42.06740276,-2.531982377
24.28,5.7,21.6078852,19.31754726,-0.840041979,25.01754726,-1.680083959
24.3,23,21.65029977,-15.07608957,-0.40746013,7.923910428,-0.814920259
24.32,37.5,21.03756302,-46.197586,0.019418498,-8.697585997,0.038836997
24.34,34.6,19.98463162,-59.09555352,0.429640445,-24.49555352,0.859280889
24.36,18.7,18.81297082,-58.07052732,0.817616469,-39.37052732,1.635232938
24.38,0.7,17.69167291,-54.05926366,1.182662906,-53.35926366,2.365325813
24.4,-15.6,16.64190166,-50.91786117,1.525998652,-66.51786117,3.051997304
24.42,-24.6,15.59026154,-54.24615017,1.848320284,-78.84615017,3.696640568
24.44,-28.5,14.43019587,-61.76041726,2.148524858,-90.26041726,4.297049716
24.46,-28.4,13.09039154,-72.22001536,2.423730732,-100.6200154,4.847461465
24.48,-24.2,11.51280904,-85.53823504,2.669762738,-109.738235,5.339525476
24.5,-23.6,9.718987117,-93.84395725,2.8820807,-117.4439573,5.764161399
24.52,-27,7.814071593,-96.64759516,3.057411287,-123.6475952,6.114822574
24.54,-29.2,5.856530075,-99.10655661,3.194117303,-128.3065566,6.388234607
24.56,-27.1,3.822853052,-104.2611457,3.290911135,-131.3611457,6.581822269
24.58,-10.9,1.562887952,-121.7353643,3.344768545,-132.6353643,6.689537089
24.6,5.6,-1.029154658,-137.4688967,3.350105878,-131.8688967,6.700211755
24.62,14.8,-3.840707839,-143.6864215,3.301407253,-128.8864215,6.602814505
24.64,14.1,-6.655388247,-137.7816193,3.196446292,-123.6816193,6.392892584
24.66,14.2,-9.338762177,-130.5557737,3.036504788,-116.3557737,6.073009575
24.68,24.5,-11.95892001,-131.4600095,2.823527966,-106.9600095,5.647055931
24.7,34,-14.56855583,-129.5035723,2.558253207,-95.5035723,5.116506415
24.72,37.9,-17.0633444,-119.9752855,2.241934205,-82.0752855,4.48386841
24.74,32.9,-19.26116114,-99.80638812,1.87868915,-66.90638812,3.757378299
24.76,19.6,-20.95910456,-69.98795407,1.476486493,-50.38795407,2.952972985
24.78,5.6,-22.04499654,-38.60124382,1.046445482,-33.00124382,2.092890963
24.8,1.4,-22.59670317,-16.56941868,0.600028484,-15.16941868,1.200056969
24.82,4.4,-22.77827381,-1.587645268,0.146278715,2.812354732,0.292557429
24.84,13.6,-22.7226063,7.154396037,-0.308730086,20.75439604,-0.617460173
24.86,22.1,-22.48692679,16.41355522,-0.760825417,38.51355522,-1.521650834
24.88,24.1,-22.00482675,31.79644805,-1.205742953,55.89644805,-2.411485905
24.9,22.3,-21.18349349,50.33687813,-1.637626155,72.63687813,-3.27525231
24.92,18.1,-19.97681065,70.33140617,-2.049229196,88.43140617,-4.098458393
24.94,15.5,-18.39863194,87.4864643,-2.432983622,102.9864643,-4.865967245
24.96,15.5,-16.51814601,100.5621292,-2.782151402,116.0621292,-5.564302804
24.98,17,-14.40776874,110.4755975,-3.091410549,127.4755975,-6.182821099
25,6.6,-11.99908722,130.3925548,-3.355479109,136.9925548,-6.710958218
25.02,-3.7,-9.214982161,148.0179509,-3.567619803,144.3179509,-7.135239605
25.04,-9.4,-6.148530676,158.6271976,-3.721254931,149.2271976,-7.442509862
25.06,-14.4,-2.902491995,165.9766704,-3.811765158,151.5766704,-7.623530316
25.08,-18.5,0.455045923,169.7771214,-3.836239619,151.2771214,-7.672479237
25.1,-19.8,3.833918152,168.1101015,-3.793349978,148.3101015,-7.586699956
25.12,-16.8,7.11056046,159.5541294,-3.683905192,142.7541294,-7.367810383
25.14,-14.1,10.1946977,148.859595,-3.51085261,134.759595,-7.02170522
25.16,-16.2,13.09004989,140.675623,-3.278005134,124.475623,-6.556010268
25.18,-22.3,15.83998414,134.3178026,-2.988704794,112.0178026,-5.977409588
25.2,-27,18.42829673,124.5134567,-2.646021985,97.51345672,-5.29204397
25.22,-26.1,20.74617307,107.2741771,-2.254277287,81.17417714,-4.508554574
25.24,-24.8,22.69977399,88.08591453,-1.819817816,63.28591453,-3.639635633
25.26,-31.9,24.34059857,75.99654352,-1.349414091,44.09654352,-2.698828181
25.28,-41.6,25.75443216,65.38681538,-0.848463783,23.78681538,-1.696927567
25.3,-42.7,26.86127726,45.29769511,-0.322306689,2.597695114,-0.644613378
25.32,-36.9,27.49227315,17.80189365,0.221228815,-19.09810635,0.44245763
25.34,-25.2,27.5140725,-15.62195935,0.771292271,-40.82195935,1.542584543
25.36,-20.9,26.94577686,-41.2076037,1.315890765,-62.1076037,2.63178153
25.38,-32.2,26.02894534,-50.47554842,1.845637987,-82.67554842,3.691275974
25.4,-44.3,24.94329683,-58.0893032,2.355360409,-102.3893032,4.710720818
25.42,-45.8,23.60985754,-75.25462547,2.840891953,-121.0546255,5.681783905
25.44,-35.6,21.83008491,-102.7226372,3.295291377,-138.3226372,6.590582754
25.46,-25.2,19.51711962,-128.5738919,3.708763422,-153.7738919,7.417526845
25.48,-25,16.81043034,-142.095036,4.072038922,-167.095036,8.144077844
25.5,-36,13.96773897,-142.1741008,4.379820615,-178.1741008,8.759641231
25.52,-48.2,11.15765961,-138.8338356,4.631074601,-187.0338356,9.262149202
25.54,-49.9,8.33169564,-143.7625614,4.825968154,-193.6625614,9.651936307
25.56,-47.6,5.390360478,-150.3709548,4.963188715,-197.9709548,9.92637743
25.58,-39.7,2.285344549,-160.1306382,5.039945765,-199.8306382,10.07989153
25.6,-25.9,-1.047589809,-173.1627975,5.052323312,-199.0627975,10.10464662
25.62,-9.7,-4.63687312,-185.7655336,4.995478683,-195.4655336,9.990957366
25.64,-2,-8.36380894,-186.9280483,4.865471863,-188.9280483,9.730943725
25.66,3,-12.05782243,-182.4733011,4.661255549,-179.4733011,9.322511098
25.68,11.2,-15.66623487,-178.3679426,4.384014976,-167.1679426,8.768029951
25.7,20.3,-19.17382736,-172.3913061,4.035614353,-152.0913061,8.071228707
25.72,29.5,-22.53631218,-163.8571761,3.618512958,-134.3571761,7.237025916
25.74,36.6,-25.68223665,-150.7352705,3.13632747,-114.1352705,6.272654939
25.76,42.7,-28.53316052,-134.3571166,2.594173498,-91.6571166,5.188346996
25.78,46.3,-31.01188387,-113.5152186,1.998723054,-67.21521862,3.997446108
