t,ytt,xtt,xtt+ytt,xt,x,f,
20.78,72.6,-142.2226458562044,-69.6226458562044,24.640490272606268,1.5449151458089943,3.0898302916179885,
20.8,75.9,-162.5386895443049,-86.6386895443049,21.592876918601174,2.007248817721069,4.014497635442138,
20.82,67.2,-168.32214383331726,-101.12214383331725,18.284268584824954,2.4060202727553297,4.812040545510659,
20.84,45.7,-158.79362448742893,-113.09362448742893,15.013110901617491,2.738994067619754,5.477988135239508,
20.86,31.8,-154.3508512469897,-122.5508512469897,11.881666144273305,3.0079418380786622,6.0158836761573244,
20.88,23.7,-153.26019401767093,-129.56019401767094,8.805555691626699,3.214814056437662,6.429628112875324,
20.9,18.7,-152.85070713579577,-134.15070713579578,5.744446680092032,3.3603140801548497,6.720628160309699,
20.92,15,-151.34584119445867,-136.34584119445867,2.7024811967894875,3.444783358923665,6.88956671784733,
20.94,15.2,-151.3424211749202,-136.1424211749202,-0.3244014269043016,3.468564156622517,6.937128313245034,
20.96,20.4,-153.9164020678474,-133.5164020678474,-3.3769896593319775,3.431550245760154,6.863100491520308,
20.98,34.7,-163.05680805304456,-128.35680805304457,-6.546721760540898,3.3323131315614254,6.664626263122851,
21,51.1,-171.66497303281244,-120.56497303281245,-9.893939571399468,3.1679065182420216,6.335813036484043,
21.02,62.1,-172.20343391859618,-110.10343391859618,-13.332623640913553,2.9356408861188914,5.871281772237783,
21.04,65.1,-162.15157941604295,-97.05157941604296,-16.676173774259944,2.635552911967156,5.271105823934312,
21.06,60.4,-142.03788924964928,-81.63788924964928,-19.718068460916868,2.271610489615388,4.543220979230776,
21.08,47.5,-111.7566364667935,-64.2566364667935,-22.256013718081295,1.8518696678254065,3.703739335650813,
21.1,30.4,-75.80391075158461,-45.40391075158461,-24.131619190265077,1.387993338741943,2.775986677483886,
21.12,16.8,-42.386151757835634,-25.586151757835633,-25.313519815359278,0.8935419486856995,1.787083897371399,
21.14,5.8,-11.122832795359995,-5.322832795359996,-25.848609660891235,0.3819206539231943,0.7638413078463886,
21.16,-4.7,19.58631741914637,14.88631741914637,-25.76397481465337,-0.1342051908322518,-0.2684103816645036,
21.18,-14.5,49.06986324814623,34.56986324814623,-25.077413007980443,-0.6426190690585899,-1.2852381381171798,
21.2,-22.5,75.79120709214364,53.29120709214364,-23.828802304577543,-1.1316812221841699,-2.2633624443683398,
21.22,-31.2,101.82122114983649,70.62122114983649,-22.052678022157743,-1.5904960254515228,-3.1809920509030456,
21.24,-42.6,128.7345738887215,86.13457388872152,-19.747120071772162,-2.008494006390822,-4.016988012781644,
21.26,-58.4,157.7845655320223,99.3845655320223,-16.881928677564723,-2.374784493884191,-4.749568987768382,
21.28,-71.8,181.79095044770554,109.99095044770554,-13.486173517767444,-2.678465515837513,-5.356931031675026,
21.3,-83.5,201.1039382648509,117.60393826485091,-9.65722463064188,-2.909899497321606,-5.819798994643212,
21.32,-84.7,206.7695090342735,122.06950903427351,-5.578490157650635,-3.062256645204531,-6.124513290409062,
21.34,-80,203.3360129103099,123.3360129103099,-1.4774349382048007,-3.1328158961630854,-6.265631792326171,
21.36,-71.6,193.0975816004545,121.49758160045451,2.4869010069028437,-3.122721235476105,-6.24544247095221,
21.38,-62,178.7340908476283,116.7340908476283,6.205217731383672,-3.0358000480932397,-6.071600096186479,
21.4,-53.1,162.3778910279481,109.2778910279481,9.616337550139436,-2.8775844952780085,-5.755168990556017,
21.42,-42.2,141.6354059143994,99.4354059143994,12.65647051956291,-2.6548564145809848,-5.3097128291619695,
21.44,-20.7,108.37219581826777,87.67219581826777,15.156546536889582,-2.3767262440164596,-4.753452488032919,
21.46,9.6,64.97155638089528,74.57155638089527,16.88998405888121,-2.0562609380587515,-4.112521876117503,
21.48,37.5,23.241548323194145,60.741548323194145,17.772115105922104,-1.7096399464107184,-3.4192798928214367,
21.5,52.3,-5.609948758860365,46.690051241139635,17.948431101565443,-1.352434484335843,-2.704868968671686,
21.52,57.9,-25.06992265607975,32.83007734392025,17.641632387416042,-0.9965338494460281,-1.9930676988920561,
21.54,58,-38.55696481637648,19.443035183623522,17.00536351269148,-0.6500638904449529,-1.3001277808899059,
21.56,56.9,-50.152033561043616,6.747966438956382,16.118273528917282,-0.31882752002886533,-0.6376550400577307,
21.58,51.8,-56.92752782937262,-5.1275278293726245,15.047477915013118,-0.00717000558956132,-0.01434001117912264,
21.6,37.4,-53.580870631154305,-16.180870631154306,13.94239393040785,0.28272871286464835,0.5654574257292967,
21.62,19.4,-45.862792971718086,-26.462792971718088,12.947957294379126,0.5516322251125181,1.1032644502250362,
21.64,10.5,-46.46551091698915,-35.96551091698915,12.024674255492053,0.8013585406112299,1.6027170812224598,
21.66,3.2,-47.92262949969696,-44.72262949969696,11.080792851325192,1.0324132116794025,2.064826423358805,
21.68,-1,-51.68363732548893,-52.68363732548893,10.084730183073333,1.2440684420233878,2.4881368840467757,
21.7,-4.7,-55.10644116162458,-59.80644116162458,9.016829398202198,1.4350840378361431,2.8701680756722863,
21.72,-8.7,-57.348927296142406,-66.04892729614241,7.892275713624528,1.6041750889544104,3.208350177908821,
21.74,-14.3,-57.10066261380215,-71.40066261380215,6.7477798145250825,1.7505756442359066,3.5011512884718132,
21.76,-21.7,-54.185540209743515,-75.88554020974351,5.634917786289626,1.8744026202440536,3.748805240488107,
21.78,-29,-50.54402081691176,-79.54402081691177,4.587622176023073,1.9766280198671806,3.9532560397343612,
21.8,-32.1,-50.28667751611199,-82.386677516112,3.5793151926928357,2.0582973935543394,4.116594787108679,
21.82,-32,-52.40803033920443,-84.40803033920443,2.5523681141396715,2.1196142266226645,4.239228453245329,
21.84,-32.3,-53.30375293166292,-85.60375293166291,1.4952502814309978,2.1600904105783716,4.320180821156743,
21.86,-34.1,-51.88096581887275,-85.98096581887276,0.44340309392564103,2.179476944331938,4.358953888663876,
21.88,-36.3,-49.26367549027416,-85.56367549027416,-0.5680433191658283,2.178230542079536,4.356461084159072,
21.9,-36.8,-47.57491472365133,-84.37491472365133,-1.5364292213050832,2.157185816674827,4.314371633349654,
21.92,-37.2,-45.25605964273842,-82.45605964273842,-2.464738964968981,2.1171741348120863,4.2343482696241725,
21.94,-39.1,-40.76794309005918,-79.86794309005919,-3.324978992296957,2.059276955239427,4.118553910478854,
21.96,-41.7,-34.985283364123795,-76.68528336412379,-4.082511256838787,1.9852020527480698,3.9704041054961396,
21.98,-35.9,-36.991160835728735,-72.89116083572873,-4.802275698837312,1.8963541831913089,3.7927083663826178,
22,-23.1,-45.32000110391627,-68.42000110391626,-5.625387318233763,1.7920775530205981,3.5841551060411962,
22.02,-17.2,-46.07421791857691,-63.27421791857691,-6.539329508458695,1.6704303847536734,3.340860769507347,
22.04,-17.4,-40.07977037728573,-57.47977037728573,-7.400869391417322,1.5310283957549133,3.0620567915098267,
22.06,-16.1,-34.98080008809256,-51.08080008809256,-8.151475096071104,1.3755049508800292,2.7510099017600584,
22.08,-13.7,-30.459451372357055,-44.159451372357054,-8.805877610675601,1.2059314238125622,2.4118628476251245,
22.1,-13.5,-23.325304967108604,-36.82530496710861,-9.343725174070258,1.0244353959651036,2.048870791930207,
22.12,-20.4,-8.87028963314512,-29.27028963314512,-9.665681120072795,0.834341333023673,1.668682666047346,
22.14,-26.4,4.731952243780587,-21.668047756219412,-9.70706449396644,0.6406138768832806,1.2812277537665613,
22.16,-25.2,11.052592994627723,-14.147407005372276,-9.549219041582358,0.4480510415277927,0.8961020830555854,
22.18,-20.2,13.398476930271658,-6.801523069728342,-9.304708342333365,0.2595117676886355,0.519023535377271,
22.2,-14.3,14.625933934791446,0.32593393479144517,-9.024464233682734,0.0762200419284745,0.152440083856949,
22.22,-8.8,16.009380511017685,7.2093805110176845,-8.718111089224642,-0.10120571130059929,-0.20241142260119857,
22.24,-0.3,14.171113090361004,13.871113090361003,-8.416306153210856,-0.27254988372495426,-0.5450997674499085,
22.26,5.2,15.084971427266629,20.28497142726663,-8.12374530803458,-0.4379503983374086,-0.8759007966748172,
22.28,3.6,22.76675160707636,26.36675160707636,-7.74522807769115,-0.5966401321946659,-1.1932802643893319,
22.3,-1.5,33.495984224406435,31.995984224406435,-7.182600719376323,-0.7459184201653407,-1.4918368403306814,
22.32,-10.5,47.476267195739354,36.976267195739354,-6.372878205174865,-0.8814732094108526,-1.7629464188217052,
22.34,-21.6,62.68834528444126,41.08834528444126,-5.271232080373059,-0.9979143122663318,-1.9958286245326635,
22.36,-26,70.19766311175276,44.19766311175276,-3.9423719964111186,-1.0900503530341736,-2.1801007060683473,
22.38,-26.1,72.30775912918719,46.20775912918719,-2.517317774001719,-1.154647250738302,-2.309294501476604,
22.4,-28.2,75.24471952852126,47.044719528521256,-1.0417929874246346,-1.1902383583525655,-2.380476716705131,
22.42,-31.4,78.07194312021217,46.67194312021217,0.4913736390626997,-1.195742551836185,-2.39148510367237,
22.44,-33.1,78.1800795228864,45.0800795228864,2.053893865493685,-1.1702898767906214,-2.3405797535812427,
22.46,-30.5,72.82218693300132,42.32218693300132,3.563916530052562,-1.1141117728351588,-2.2282235456703177,
22.48,-26.6,65.08180760321534,38.48180760321534,4.942956475414729,-1.029043042780486,-2.058086085560972,
22.5,-28.7,62.304841897752546,33.60484189775255,6.216822970424407,-0.9174452483220946,-1.8348904966441892,
22.52,-38.6,66.27941941542343,27.679419415423432,7.502665583556167,-0.7802503627822889,-1.5605007255645778,
22.54,-45,65.7410261485819,20.741026148581895,8.822870039196221,-0.616995006554765,-1.23399001310953,
22.56,-44.4,57.27037035319498,12.870370353194978,10.05298400421399,-0.42823646612066285,-0.8564729322413257,
22.58,-42.1,46.286542752310005,4.186542752310004,11.08855313526904,-0.21682109472583255,-0.4336421894516651,
22.6,-39.9,34.7585777873342,-5.141422212665802,11.899004340665481,0.013054480033512669,0.026108960067025337,
22.62,-32,17.1466048704856,-14.8533951295144,12.418056167243678,0.2562250851126043,0.5124501702252086,
22.64,-14.5,-10.08233344057787,-24.58233344057787,12.488698881542756,0.5052926356004686,1.010585271200937,
22.66,5.4,-39.32771915105232,-33.92771915105232,11.994598355626454,0.7501256079721608,1.5002512159443215,
22.68,28.7,-71.10196819194832,-42.40196819194831,10.890301482196447,0.9789746063503897,1.9579492127007794,
22.7,51.4,-100.94156049681439,-49.54156049681439,9.16986619530882,1.1795762831254424,2.3591525662508848,
22.72,67.8,-122.76599720618529,-54.96599720618529,6.9327906182788235,1.3406028512613188,2.6812057025226377,
22.74,76.1,-134.51324348128585,-58.41324348128586,4.359998211404112,1.4535307395581483,2.9070614791162965,
22.76,80.3,-140.02119713418432,-59.72119713418432,1.61465380524941,1.5132772597246835,3.026554519449367,
22.78,79.4,-138.26491587635107,-58.86491587635106,-1.1682073248559437,1.5177417245286182,3.0354834490572364,
22.8,73.7,-129.62182298540299,-55.92182298540298,-3.8470747134734844,1.467588904145324,2.935177808290648,
22.82,65,-116.05496753104909,-51.05496753104909,-6.303842618638005,1.3660797308242092,2.7321594616484184,
22.84,49.9,-94.45743392292074,-44.557433922920744,-8.408966633177704,1.218951638306052,2.437903276612104,
22.86,27.6,-64.43438733182744,-36.834387331827436,-9.997884845725185,1.034883123517023,2.069766247034046,
22.88,6.3,-34.61050573468119,-28.31050573468119,-10.988333776390272,0.8250209372958685,1.650041874591737,
22.9,-13,-6.441499353448592,-19.44149935344859,-11.39885382727157,0.6011490612592499,1.2022981225184999,
22.92,-22,11.450113183713459,-10.549886816286541,-11.348767688968922,0.373672846096845,0.74734569219369,
22.94,-21.6,19.744355740996582,-1.8556442590034194,-11.03682299972182,0.14981693920993755,0.2996338784198751,
22.96,-11.9,18.48078644845027,6.5807864484502705,-10.654571577827353,-0.06709700656555419,-0.13419401313110838,
22.98,1.1,13.67280461705776,14.77280461705776,-10.333035667172272,-0.27697307901555046,-0.5539461580311009,
23,7,15.691733595829058,22.691733595829056,-10.039390285043403,-0.4806973385377072,-0.9613946770754144,
23.02,7,23.278148892958285,30.278148892958285,-9.64969146015553,-0.6775881559896965,-1.355176311979393,
23.04,6.5,30.943080840848324,37.443080840848324,-9.107479162817464,-0.8651598622194264,-1.7303197244388528,
23.06,7.4,36.68786600201086,44.087866002010855,-8.431169694388872,-1.0405463507914898,-2.0810927015829797,
23.08,13.4,36.782688690493664,50.18268869049366,-7.696464147463827,-1.2018226892100168,-2.4036453784200336,
23.1,19.7,36.00354784940553,55.703547849405524,-6.968601782064835,-1.3484733485053033,-2.6969466970106066,
23.12,26.6,34.0750701422022,60.6750701422022,-6.267815602148757,-1.4808375223474393,-2.9616750446948785,
23.14,31.6,33.50418704462221,65.10418704462222,-5.592023030280513,-1.5994359086717318,-3.1988718173434636,
23.16,29.8,39.1284096109725,68.9284096109725,-4.865697063724566,-1.7040131096117825,-3.408026219223565,
23.18,20.7,51.31099798169902,72.01099798169902,-3.961302987797851,-1.7922831101270067,-3.5845662202540134,
23.2,5.5,68.6298638269501,74.1298638269501,-2.76189436971136,-1.8595150837020988,-3.7190301674041977,
23.22,-10.5,85.54436850110137,75.04436850110137,-1.2201520464308455,-1.899335547863521,-3.798671095727042,
23.24,-24.4,98.92753535865596,74.52753535865597,0.6245669921667278,-1.9052913984061621,-3.8105827968123243,
23.26,-29.4,101.88144037178621,72.48144037178622,2.63265674947115,-1.8727191609897833,-3.7454383219795666,
23.28,-30.5,99.36831295709729,68.86831295709729,4.645154282759985,-1.799941050667472,-3.599882101334944,
23.3,-27.1,90.87733606411788,63.77733606411788,6.547610772972137,-1.6880134001101508,-3.3760268002203015,
23.32,-26.2,83.49556855434021,57.29556855434021,8.291339819156718,-1.5396238941888623,-3.0792477883777245,
23.34,-30.4,79.90083931444512,49.50083931444512,9.925303897844572,-1.3574574570188493,-2.7149149140376987,
23.36,-36.2,76.6688848991051,40.46888489910509,11.491001139980074,-1.1432944066406028,-2.2865888132812056,
23.38,-36.7,67.03475823164773,30.334758231647726,12.928037571287604,-0.8991040195279261,-1.7982080390558521,
23.4,-34,53.26476362080041,19.26476362080041,14.131032789812085,-0.6285133159169292,-1.2570266318338583,
23.42,-32.1,39.55304501357079,7.453045013570787,15.059210876155797,-0.3366108792572503,-0.6732217585145006,
23.44,-27.6,22.759218527535147,-4.840781472464855,15.682333511566856,-0.02919543538002374,-0.05839087076004748,
23.46,-23.5,6.128277286731387,-17.371722713268614,15.971208469709522,0.28733998443274006,0.5746799688654801,
23.48,-18.1,-11.758233199780603,-29.858233199780607,15.91490891057903,0.6062011582356256,1.2124023164712512,
23.5,-10.5,-31.50098169820828,-42.00098169820828,15.48231676159914,0.9201734149574072,1.8403468299148145,
23.52,1.6,-55.04932735072831,-53.44932735072831,14.616813671109774,1.2211647192844965,2.442329438568993,
23.54,11.9,-75.79015082370138,-63.89015082370138,13.308418889365477,1.500417044889249,3.000834089778498,
23.56,14.4,-87.4944186684789,-73.0944186684789,11.675573194443674,1.7502569657273406,3.500513931454681,
23.58,14.8,-95.66879515554756,-80.86879515554756,9.843941056203409,1.9654521082338114,3.930904216467623,
23.6,21.9,-108.90106159500118,-87.00106159500118,7.798242488697921,2.1418739436828247,4.283747887365649,
23.62,35.1,-126.36088853416548,-91.26088853416547,5.445622987406255,2.274312598443866,4.548625196887732,
23.64,43.7,-137.18328281775123,-93.48328281775123,2.8101812738870877,2.3568706410567994,4.713741282113599,
23.66,38.9,-132.55562779898767,-93.65562779898767,0.1127921677196988,2.3861003754728674,4.772200750945735,
23.68,29.7,-121.54215156470012,-91.84215156470012,-2.428185625917179,2.3629464408908922,4.7258928817817845,
23.7,25.7,-113.84224604816305,-88.14224604816305,-4.78202960204581,2.2908442886112623,4.581688577222525,
23.72,33.5,-116.07347882311235,-82.57347882311235,-7.081186850758565,2.1722121240832184,4.344424248166437,
23.74,49.1,-124.18463406877581,-75.08463406877581,-9.483767979677447,2.0065625757788585,4.013125151557717,
23.76,60.3,-125.96149445727892,-65.66149445727892,-11.985229264937994,1.7918726033327042,3.5837452066654083,
23.78,60.9,-115.29540221737946,-54.39540221737946,-14.397798231684577,1.5280423283664786,3.056084656732957,
23.8,52.5,-94.01868708470296,-41.51868708470296,-16.490939124705402,1.2191549548025788,2.4383099096051577,
23.82,44.9,-72.21550026078302,-27.31550026078302,-18.153280998160263,0.8727127535739221,1.7454255071478442,
23.84,42.2,-54.28302530911414,-12.083025309114134,-19.418266253859233,0.4969972810537272,0.9939945621074544,
23.86,42,-38.107278719272784,3.8927212807272156,-20.3421692941431,0.09939292557370383,0.19878585114740766,
23.88,40.6,-20.27484476199648,20.32515523800352,-20.925990528955793,-0.3132886726572851,-0.6265773453145702,
23.9,34.5,2.381115131670492,36.88111513167049,-21.104927825259054,-0.7335978561994335,-1.467195712398867,
