t,ytt,xtt,xt,x,f
40.6,50.3,-122.6171261,3.746867671,0.940522774,3.608512495
40.62,77.8,-150.4397763,1.016298647,0.988154438,3.665024444
40.64,94.1,-165.5582158,-2.143681275,0.976880611,3.642476791
40.66,95.3,-162.1695563,-5.420958996,0.901234209,3.491183986
40.68,83.8,-144.0261954,-8.482916513,0.762195454,3.213106475
40.7,63.7,-115.2274971,-11.07545344,0.566611754,2.821939076
40.72,39.2,-80.47230682,-13.03245148,0.325532705,2.339780978
40.74,21,-50.96787275,-14.34685327,0.051739657,1.792194883
40.76,6.5,-24.55716785,-15.10210368,-0.242749912,1.203215744
40.78,-3.9,-2.02784815,-15.36795384,-0.547450487,0.593814594
40.8,-11.6,17.68536102,-15.21137871,-0.853243813,-0.017772057
40.82,-15.6,33.30227427,-14.70150236,-1.152372624,-0.372040382
40.84,-14,32.139682,-14.04708279,-1.439858475,-0.712519557
40.86,-6.1,30.47943249,-13.42089165,-1.714538219,-1.037832029
40.88,2.5,27.84888214,-12.8376085,-1.977123221,-1.34882029
40.9,12.4,23.68122869,-12.32230739,-2.22872238,-1.646797647
40.92,25.8,15.83557852,-11.92713932,-2.471216847,-1.933992011
40.94,35.6,11.46914196,-11.65409212,-2.707029162,-2.213272477
40.96,38.7,13.68630016,-11.4025377,-2.93759546,-2.486339908
40.98,34.1,23.42321732,-11.03144252,-3.161935262,-2.752033091
41,24.1,38.25790051,-10.41463134,-3.376396001,-3.006026167
41.02,6.4,60.31094176,-9.428942921,-3.574831743,-3.2410403
41.04,-18.6,88.93761651,-7.936457338,-3.748485746,-3.446704583
41.06,-39.6,112.5925765,-5.921155409,-3.887061873,-3.610824958
41.08,-48.5,123.0266831,-3.564962813,-3.981923055,-3.72317225
41.1,-47.5,122.4077176,-1.110618806,-4.028678872,-3.778546738
41.12,-34.1,108.318263,1.196641,-4.02781865,-3.776826294
41.14,-19.6,91.21565645,3.191980195,-3.983932438,-3.68905387
41.16,-9.4,77.19561333,4.876092893,-3.903251707,-3.527692409
41.18,-7.6,70.40644845,6.35211351,-3.790969643,-3.303128281
41.2,-12,68.71729795,7.743350975,-3.650014998,-3.021218991
41.22,-11.5,61.1014838,9.041538792,-3.4821661,-2.685521196
41.24,6.9,34.8222552,10.00077618,-3.291742951,-2.304674896
41.26,28.3,5.216946163,10.4011682,-3.087723507,-1.896636009
41.28,28.1,-2.814032165,10.42519734,-2.879459852,-1.480108698
41.3,10.7,6.327446292,10.46033148,-2.670604563,-1.062398122
41.32,-9.8,18.37763192,10.70738226,-2.458927426,-0.639043847
41.34,-29.4,29.15656457,11.18272422,-2.240026361,-0.201241717
41.36,-41.2,31.65769004,11.79086677,-2.010290451,0.258230103
41.38,-42.5,23.22442816,12.33968795,-1.768984904,0.539596471
41.4,-34.6,14.52100021,12.71714224,-1.518416602,0.831763368
41.42,-25.4,-0.605105309,12.85630118,-1.262682168,1.129954063
41.44,-15.6,-16.23594388,12.68789069,-1.007240249,1.427803681
41.46,-13.7,-23.76926527,12.2878386,-0.757482956,1.719024928
41.48,-15.9,-26.9628657,11.78051729,-0.516799397,1.999666047
41.5,-23.9,-24.1211108,11.26967753,-0.286297449,2.268435235
41.52,-30.3,-22.66645955,10.80180182,-0.065582656,2.525792434
41.54,-21.5,-36.13420388,10.21379519,0.144573314,2.770837866
41.56,-3.9,-57.94850805,9.272968069,0.339440947,2.998056836
41.58,9.7,-75.12773394,7.942205649,0.511592684,3.198788687
41.6,23.1,-91.32149976,6.277713312,0.653791874,3.364595358
41.62,31.8,-101.9103205,4.34539511,0.760022958,3.488462607
41.64,33.3,-104.3421977,2.282869929,0.826305608,3.565749303
41.66,28.6,-99.63642194,0.243083732,0.851565145,3.595202352
41.68,25.1,-95.23883821,-1.705668869,0.836939294,3.56595065
41.7,25,-91.95456782,-3.577602929,0.784106576,3.460285214
41.72,27.7,-90.42226642,-5.401371272,0.694316834,3.28070573
41.74,31.6,-88.67528396,-7.192346775,0.568379653,3.028831369
41.76,30.7,-80.78855453,-8.88698516,0.407586334,2.70724473
41.78,24.3,-66.23696566,-10.35724036,0.215144079,2.322360219
41.8,14.9,-47.77926733,-11.49740269,-0.003402352,1.885267358
41.82,4.4,-27.61937395,-12.2513891,-0.24089027,1.410291522
41.84,-2.7,-10.55147169,-12.63309756,-0.489735137,0.912601789
41.86,-10.2,6.951009809,-12.66910218,-0.742757134,0.406557794
41.88,-15,21.53428944,-12.38424919,-0.993290648,-0.094509233
41.9,-14.6,30.51082929,-11.863798,-1.23577112,-0.384336923
41.92,-13.1,29.42616447,-11.26442806,-1.46705338,-0.660779817
41.94,-9.1,30.42587173,-10.6659077,-1.686356738,-0.922904783
41.96,-6.4,32.42732752,-10.03737571,-1.893389572,-1.170363259
41.98,-9.5,39.88232668,-9.314279166,-2.086906121,-1.401666233
42,-13.6,47.91444284,-8.436311471,-2.264412027,-1.613832294
42.02,-21,58.73285908,-7.369838452,-2.422473526,-1.802757196
42.04,-28.9,69.43454665,-6.088164394,-2.557053555,-1.963615587
42.06,-34.5,77.13440501,-4.622474878,-2.664159947,-2.091635787
42.08,-36.6,80.58384914,-3.045292336,-2.74083762,-2.183285693
42.1,-30.2,74.80137115,-1.491440133,-2.786204944,-2.237511532
42.12,-13.8,58.40265403,-0.159399882,-2.802713344,-2.257243395
42.14,-3.5,47.61874059,0.900814065,-2.795299203,-2.242415111
42.16,-11.9,54.32586365,1.920260107,-2.767088461,-2.185993628
42.18,-24.1,64.09573838,3.104476127,-2.716841098,-2.085498903
42.2,-32.2,68.71950703,4.432628581,-2.641470051,-1.934756809
42.22,-27.6,59.62908109,5.716114462,-2.539982621,-1.731781948
42.24,-17.4,44.1151457,6.75355673,-2.415285909,-1.482388524
42.26,-10.5,31.3007101,7.507715288,-2.272673189,-1.197163084
42.28,-9.2,23.6487692,8.057210081,-2.117023935,-0.885864576
42.3,-14,21.73677669,8.51106554,-1.951341179,-0.554499064
42.32,-17.6,18.30765566,8.911509864,-1.777115425,-0.206047556
42.34,-14.8,8.266318136,9.177249602,-1.59622783,0.155727633
42.36,-13,-0.837084697,9.251541936,-1.411939915,0.386097958
42.38,-21.1,6.126883319,9.304439922,-1.226380096,0.618058233
42.4,-24.4,4.775721446,9.41346597,-1.039201037,0.85204265
42.42,-24.9,0.600860472,9.467231789,-0.85039406,1.088062058
42.44,-36.1,7.086874865,9.544109142,-0.66028065,1.32571458
42.46,-42.2,8.392501563,9.698902907,-0.46785053,1.566263121
42.48,-45.8,7.121548243,9.854043405,-0.272321067,1.810686016
42.5,-42.2,-1.372766552,9.911531222,-0.074665321,2.057766886
42.52,-22.5,-25.81600934,9.639643463,0.120846426,2.302167635
42.54,1,-53.64032344,8.845080135,0.305693662,2.533237141
42.56,17.3,-73.61212731,7.572555627,0.46987002,2.73846688
42.58,30.6,-89.75916319,5.938842722,0.604984003,2.907367007
42.6,35.8,-96.87323208,4.07251877,0.705097618,3.032514691
42.62,35.7,-97.72287933,2.126557656,0.767088383,3.110006655
42.64,36,-98.00601841,0.169268678,0.790046646,3.138705784
42.66,40.8,-101.8010129,-1.828801635,0.773451316,3.105515125
42.68,53,-110.5283004,-3.952094768,0.715642352,2.989897196
42.7,73.2,-125.7840511,-6.315218283,0.612969222,2.784550935
42.72,82.8,-128.435749,-8.857416285,0.461242876,2.481098244
42.74,65.4,-102.2617472,-11.16439125,0.261024801,2.080662093
42.76,38.4,-65.15461901,-12.83855491,0.020995339,1.60060317
42.78,19.9,-35.73903011,-13.8474914,-0.245865124,1.066882244
42.8,8.4,-12.92987457,-14.33418045,-0.527681842,0.503248807
42.82,5.4,1.476336246,-14.44871583,-0.815510805,-0.072409118
42.84,13.2,5.034337224,-14.3836091,-1.103834054,-0.410443457
42.86,24.1,-5.188220872,-14.38514793,-1.391521625,-0.747732517
42.88,31.3,-5.673557216,-14.49376571,-1.680310761,-1.086313069
42.9,29.6,2.75009581,-14.52300033,-1.970478421,-1.426509822
42.92,18.9,20.05348265,-14.29496454,-2.25865807,-1.764375801
42.94,3.5,41.74850572,-13.67694466,-2.538377162,-2.092322502
42.96,-13.6,64.6256733,-12.61320287,-2.801278637,-2.400551986
42.98,-23.3,79.41459895,-11.17280015,-3.039138668,-2.679422518
43,-24.1,84.53330055,-9.533321151,-3.246199881,-2.922184073
43.02,-9.2,73.22535632,-7.955734582,-3.421090438,-3.127228287
43.04,0.7,66.28214306,-6.560659588,-3.56625438,-3.297420587
43.06,-0.2,69.51252755,-5.202712882,-3.683888104,-3.435336064
43.08,-12.2,83.12678235,-3.676319783,-3.772678431,-3.539435124
43.1,-25.1,96.79267049,-1.877125255,-3.828212881,-3.604544515
43.12,-29,100.5352647,0.096154098,-3.846022593,-3.625424878
43.14,-22,92.48691806,2.026375926,-3.824797293,-3.582974278
43.16,-10.3,77.35042671,3.724749373,-3.76728604,-3.467951772
43.18,2.2,60.84294022,5.106683043,-3.678971716,-3.291323124
43.2,10.1,48.07029943,6.195815439,-3.565946731,-3.065273154
43.22,10.4,42.18173673,7.098335801,-3.433005218,-2.799390129
43.24,1.6,44.70653322,7.9672185,-3.282349675,-2.498079043
43.26,-7.2,46.51186855,8.879402518,-3.113883465,-2.161146623
43.28,-10.4,42.01772382,9.764698442,-2.927442456,-1.788264604
43.3,-5.7,29.05927226,10.4754684,-2.725040787,-1.383461267
43.32,6.5,8.299845499,10.84905958,-2.511795507,-0.956970707
43.34,17.7,-11.44197839,10.81763825,-2.295128529,-0.52363675
43.36,23.8,-25.79585083,10.44525996,-2.082499547,-0.098378786
43.38,25.2,-34.97409013,9.837560549,-1.879671342,0.307277624
43.4,21.6,-38.57389145,9.102080733,-1.690274929,0.530815206
43.42,11.9,-28.90236705,8.427318148,-1.51498094,0.737708219
43.44,1,-21.66481531,7.921646325,-1.351491295,0.930669001
43.46,-9.5,-14.66604228,7.558337749,-1.196691455,1.113373529
43.48,-17.9,-9.660716849,7.315070158,-1.047957376,1.288918863
43.5,-19,-11.85672201,7.099895769,-0.903807716,1.459053375
43.52,-12,-21.98804678,6.761448081,-0.765194278,1.622653691
43.54,3.3,-40.11400544,6.140427559,-0.636175521,1.774929758
43.56,15.8,-54.97820042,5.1895055,-0.522876191,1.908652769
43.58,28.6,-69.54551113,3.944268385,-0.431538452,2.016455324
43.6,35.4,-77.41535274,2.474659746,-0.367349171,2.092215559
43.62,28,-70.39598703,0.996546348,-0.33263711,2.133184921
43.64,12.9,-55.10448756,-0.258458397,-0.32525623,2.1418963
43.66,2.3,-43.8668554,-1.248171827,-0.340322532,2.111763696
43.68,1.3,-40.87446529,-2.095585034,-0.373760101,2.044888559
43.7,14.5,-51.70534953,-3.021383182,-0.424929783,1.942549194
43.72,30.2,-64.12580476,-4.179694725,-0.496940562,1.798527636
43.74,39.2,-68.79976339,-5.508950407,-0.593827014,1.604754734
43.76,38.7,-62.93338659,-6.826281906,-0.717179337,1.358050087
43.78,24.8,-42.82733531,-7.883889125,-0.864281047,1.063846667
43.8,5,-16.34578246,-8.475620303,-1.027876141,0.736656478
43.82,-11.5,6.919052269,-8.569887605,-1.19833122,0.39574632
43.84,-20.9,22.85576958,-8.272139387,-1.36675149,0.05890578
43.86,-20.8,28.88784462,-7.754703245,-1.527019917,-0.261631072
43.88,-11.3,25.09409362,-7.214883862,-1.676715788,-0.449804202
43.9,-4.4,18.77560431,-6.776186883,-1.816626495,-0.625677027
43.92,-1.3,18.83262266,-6.400104613,-1.94838941,-0.791307781
43.94,0.1,20.39415364,-6.00783685,-2.072468825,-0.947280098
43.96,-2.7,25.9222381,-5.544672933,-2.187993923,-1.092499328
43.98,-10.5,36.13437408,-4.924106811,-2.29268172,-1.22409568
44,-16.1,43.74107933,-4.125352277,-2.383176311,-1.337850657
44.02,-16.3,45.50016497,-3.232939834,-2.456759232,-1.430347053
44.04,-4.1,34.4671128,-2.433267056,-2.513421301,-1.501573325
44.06,9.2,22.06540574,-1.867941871,-2.55643339,-1.555641078
44.08,20.7,11.30982291,-1.534189584,-2.590454705,-1.598407103
44.1,22.2,10.45213791,-1.316569976,-2.6189623,-1.634242182
44.12,16.8,16.3588391,-1.048460206,-2.642612602,-1.663971468
44.14,3.8,29.62759808,-0.588595834,-2.658983163,-1.684549855
44.16,-8.1,41.43099989,0.121990145,-2.663649219,-1.690415257
44.18,-17.8,50.56722705,1.041972415,-2.652009594,-1.667136006
44.2,-21,51.9015939,2.066660624,-2.620923263,-1.604963346
44.22,-18.5,47.00647603,3.055741324,-2.569699244,-1.502515307
44.24,-14.2,39.62515784,3.922057662,-2.499921254,-1.362959327
44.26,-8.5,30.28884622,4.621197703,-2.4144887,-1.19209422
44.28,-3.8,21.54009183,5.139487083,-2.316881853,-0.996880524
44.3,-1.9,15.29780966,5.507866098,-2.210408321,-0.78393346
44.32,-6.1,14.91579179,5.810002113,-2.097229639,-0.557576096
44.34,-11.3,15.29523674,6.112112398,-1.978008494,-0.319133806
44.36,-16.4,15.33292563,6.418394022,-1.852703429,-0.068523677
44.38,-21.6,15.22929319,6.72401621,-1.721279327,0.194324527
44.4,-26.4,14.49085007,7.021217642,-1.583826989,0.36236873
44.42,-26,13.24019337,7.298528077,-1.440629531,0.537436705
44.44,-25.9,9.495687383,7.525886884,-1.292385382,0.718674582
44.46,-28.2,8.069167434,7.701535433,-1.140111159,0.904839479
44.48,-22.6,-1.284340241,7.769383704,-0.985401967,1.093981279
44.5,-10.9,-16.63814556,7.590158846,-0.831806542,1.28176143
44.52,1,-31.9411056,7.104366335,-0.68486129,1.461411322
44.54,10.9,-44.85831779,6.336372101,-0.550453906,1.625732875
44.56,12.9,-49.41120607,5.393676862,-0.433153416,1.769140165
44.58,3.1,-41.72589579,4.482305844,-0.334393589,1.889880318
44.6,-7.6,-32.78981626,3.737148723,-0.252199043,1.990368364
44.62,-12.1,-29.75824297,3.111668131,-0.183710875,2.074099494
44.64,-11.1,-31.92939477,2.494791753,-0.127646276,2.142642023
44.66,-1.9,-41.93752217,1.756122584,-0.085137132,2.194612147
44.68,8.9,-53.07577183,0.805989644,-0.05951601,2.225935594
44.7,17.3,-61.2519019,-0.337287093,-0.054828985,2.23166578
44.72,23.4,-66.50424452,-1.614848558,-0.074350341,2.192623067
44.74,36,-76.29474039,-3.042838407,-0.120927211,2.099469328
44.76,47.1,-83.7569719,-4.64335553,-0.19778915,1.945745449
44.78,46.3,-78.04200083,-6.261345257,-0.306836158,1.727651434
44.8,30.5,-56.26171786,-7.604382444,-0.445493435,1.45033688
44.82,8.1,-27.21329859,-8.439132608,-0.605928586,1.129466578
44.84,-10.8,-1.428972588,-8.72555532,-0.777575465,0.78617282
44.86,-24,18.52847997,-8.554560246,-0.950376621,0.440570509
44.88,-35.4,36.2600457,-8.006674989,-1.115988973,0.109345804
44.9,-35.9,42.47421134,-7.219332419,-1.268249047,-0.195174344
44.92,-32.3,43.90769354,-6.35551337,-1.403997505,-0.361356522
44.94,-37.3,48.88108857,-5.427625549,-1.521828894,-0.505604768
44.96,-34.1,47.7855106,-4.460959558,-1.620714745,-0.626660037
44.98,-30.4,45.73960793,-3.525708372,-1.700581424,-0.724432188
45,-25.9,42.47022751,-2.643610018,-1.762274608,-0.799956491
45.02,-21.6,39.01064333,-1.828801309,-1.806998722,-0.854707394
45.04,-17.4,35.29576641,-1.085737212,-1.836144107,-0.890386942
45.06,-7.7,25.79269909,-0.474852557,-1.851750004,-0.909491557
45.08,8.8,9.333706324,-0.123588503,-1.857734415,-0.916817625
45.1,18.7,-0.553677208,-0.035788212,-1.859328182,-0.918768702
45.12,23.5,-5.304944246,-0.094374426,-1.860629809,-0.920362142
45.14,15,3.251683731,-0.114907031,-1.862722623,-0.922924149
45.16,-0.2,18.39108425,0.101520648,-1.862856487,-0.923088024
45.18,-13.8,31.67337891,0.60216528,-1.855819628,-0.909014306
45.2,-18,34.7282899,1.266181968,-1.837136155,-0.871647361
45.22,-15.9,31.12034916,1.924668359,-1.805227652,-0.807830354
45.24,-7.9,21.19692017,2.447841052,-1.761502558,-0.720380166
45.26,6.4,4.763823741,2.707448491,-1.709949662,-0.617274375
45.28,16.2,-7.155434045,2.683532388,-1.656039854,-0.509454757
45.3,22.8,-15.69788998,2.454999148,-1.604654538,-0.406684127
45.32,25,-19.56413601,2.102378888,-1.559080758,-0.315536566
45.34,34,-29.84279734,1.608309555,-1.521973873,-0.241322797
45.36,44,-40.56924491,0.904189132,-1.496848887,-0.191072823
45.38,47.2,-43.8317778,0.060178905,-1.487205206,-0.171785463
45.4,45.4,-41.42133073,-0.79235218,-1.494526939,-0.181027178
45.42,39.4,-34.77647092,-1.554330197,-1.517993763,-0.210647721
45.44,30.9,-25.17302388,-2.153825145,-1.555075316,-0.257453194
45.46,19.2,-12.19473721,-2.527502756,-1.601888595,-0.316542348
45.48,8.6,-0.266890376,-2.652119032,-1.653684813,-0.38192112
45.5,-0.3,9.90182183,-2.555769717,-1.705763701,-0.447656686
45.52,-5.2,15.9336387,-2.297415112,-1.754295549,-0.508915071
45.54,-6.9,18.58905304,-1.952188194,-1.796791582,-0.562554865
45.56,-7.3,19.75149129,-1.568782751,-1.832001291,-0.606997639
45.58,-7.7,20.71123203,-1.164155518,-1.859330674,-0.641493623
45.6,-8.1,21.45996999,-0.742443498,-1.878396664,-0.665559299
45.62,-11.6,25.07462559,-0.277097542,-1.888592075,-0.678428258
45.64,-18.1,31.40284404,0.287677154,-1.888486278,-0.678216666
45.66,-25.4,37.91687541,0.980874349,-1.875800763,-0.652845636
45.68,-22.1,33.29282916,1.692971394,-1.849062306,-0.599368721
45.7,-4.4,13.89195204,2.164819206,-1.8104844,-0.522212909
45.72,22.5,-14.71099949,2.156628732,-1.767269921,-0.43578395
45.74,36,-29.57203973,1.71379834,-1.72856565,-0.358375409
45.76,43.2,-37.6067315,1.042010627,-1.70100756,-0.30325923
45.78,45.3,-39.93105265,0.266632786,-1.687921126,-0.277086361
45.8,47.3,-41.51301229,-0.547807863,-1.690732877,-0.280691234
45.82,43.6,-37.1800848,-1.334738834,-1.709558344,-0.30482688
45.84,32.4,-24.9596977,-1.956136659,-1.742467099,-0.347018345
45.86,22.3,-13.65533551,-2.342286991,-1.785451335,-0.402127326
45.88,10.5,-0.590751528,-2.484747862,-1.833721684,-0.464013494
45.9,-4.1,15.18589554,-2.338796422,-1.881957127,-0.52585491
45.92,-17.7,29.72047082,-1.889732758,-1.924242418,-0.580067792
45.94,-28.5,41.08404484,-1.181687601,-1.954956622,-0.61944568
45.96,-32.1,44.80553871,-0.322791766,-1.970001416,-0.638734221
45.98,-32.3,44.67239675,0.571987589,-1.967509458,-0.633750305
46,-19.9,31.15723767,1.330283933,-1.948486742,-0.595704875
46.02,0.5,9.393923737,1.735795547,-1.917825947,-0.534383285
46.04,15.4,-6.895884741,1.760775937,-1.882860233,-0.464451855
46.06,18.7,-11.44459044,1.577371185,-1.849478761,-0.397688913
46.08,8.1,-1.986375927,1.443061522,-1.819274434,-0.337280259
46.1,-10.8,15.66863209,1.579884083,-1.789044978,-0.276821347
46.12,-27.8,31.06056125,2.047176017,-1.752774377,-0.204280145
46.14,-32,33.14862522,2.689267881,-1.705409938,-0.109551267
46.16,-29.1,27.65598942,3.297314028,-1.645544119,0.010180372
46.18,-21.4,17.00783029,3.743952225,-1.575131457,0.099042441
46.2,-14.5,9.413518328,4.008165711,-1.497610277,0.19687559
46.22,-9.5,2.352007271,4.125820967,-1.416270411,0.299527991
46.24,-8.1,-1.110390561,4.138237134,-1.33362983,0.403821918
46.26,-15.9,4.608646108,4.17321969,-1.250515261,0.508714026
46.28,-19.8,6.369221983,4.28299837,-1.165953081,0.615433047
46.3,-18,2.387289296,4.370563483,-1.079417462,0.724642582
46.32,-19,1.190140866,4.406337785,-0.99164845,0.835408684
46.34,-19.2,-0.807306316,4.41016613,-0.90348341,0.946674578
46.36,-17.7,-4.475579898,4.357337268,-0.815808376,1.057322077
46.38,-14.1,-10.16619191,4.21091955,-0.730125808,1.165455047
46.4,-13.7,-12.53961732,3.983861458,-0.648177998,1.268874685
46.42,-6.1,-21.93535355,3.639111749,-0.571948266,1.365078003
46.44,11.8,-41.30154489,3.006742765,-0.505489721,1.448949904
46.46,27.2,-57.65671424,2.017160174,-0.455250692,1.512352479
46.48,40.5,-71.25453302,0.728047701,-0.427798613,1.546997505
46.5,49.4,-79.68921814,-0.781389811,-0.428332034,1.545930663
46.52,55.3,-83.64335006,-2.414715493,-0.460293087,1.482008557
46.54,57.1,-82.25639389,-4.073712932,-0.525177371,1.352239989
46.56,58.1,-78.79694917,-5.684246363,-0.622756964,1.157080803
46.58,52.5,-67.57915354,-7.14800739,-0.751079502,0.900435728
46.6,31.5,-40.1042393,-8.224841318,-0.904807989,0.592978753
46.62,9.5,-11.21410261,-8.738024738,-1.074436649,0.253721432
46.64,-10.3,15.45245463,-8.695641217,-1.248773309,-0.094951887
46.66,-29.3,40.88347098,-8.132281961,-1.417052541,-0.302584982
46.68,-43.6,55.42239504,-7.169223301,-1.570067593,-0.49138421
46.7,-54.8,69.44074689,-5.920591882,-1.700965745,-0.652894267
46.72,-58.1,74.84605758,-4.477723837,-1.804948902,-0.781194976
46.74,-49.8,67.95654451,-3.049697816,-1.880223119,-0.874072858
46.76,-29.3,48.31460775,-1.886986294,-1.92958996,-0.934984653
46.78,-11.5,31.00571366,-1.093783079,-1.959397654,-0.971763188
46.8,4.6,15.18920854,-0.631833858,-1.976653823,-0.993054894
46.82,15.3,4.689701391,-0.433044758,-1.987302609,-1.00619401
46.84,24.6,-4.400917241,-0.430156917,-1.995934626,-1.016844715
46.86,29,-8.521645995,-0.559382549,-2.005830021,-1.029054251
46.88,35.4,-14.52479316,-0.789846941,-2.019322315,-1.045701861
46.9,41.9,-20.45129938,-1.139607866,-2.038616864,-1.069508641
46.92,36.8,-14.60699045,-1.490190764,-2.06491485,-1.101956688
46.94,16.3,6.661771576,-1.569642953,-2.095513187,-1.139710767
46.96,-2,25.55251004,-1.247500137,-2.123684618,-1.174470382
46.98,-11.9,35.72946279,-0.634680409,-2.142506423,-1.197693864
47,-18.5,42.2179687,0.144793906,-2.147405288,-1.20373838
47.02,-17.8,40.9983518,0.976957111,-2.136187778,-1.18130336
47.04,-8.1,29.7324324,1.684264953,-2.109575558,-1.128078919
47.06,4,15.95002418,2.141089519,-2.071322013,-1.051571829
47.08,11.3,6.784031828,2.368430079,-2.026226817,-0.961381437
47.1,10.2,5.915978849,2.495430186,-1.977588214,-0.864104232
47.12,0.5,13.49585045,2.689548479,-1.925738428,-0.760404659
47.14,-10.3,21.89909861,3.043497969,-1.868407963,-0.64574373
47.16,-14.5,23.34685187,3.495957474,-1.803013409,-0.514954621
47.18,-11.5,17.27306004,3.902156593,-1.729032268,-0.36699234
47.2,-1.5,4.027647097,4.115163665,-1.648859065,-0.206645935
47.22,10.7,-11.36492857,4.04179085,-1.56728952,-0.043506844
47.24,17.9,-21.50253574,3.713116207,-1.48974045,0.111591297
47.26,17.1,-23.28860781,3.265204771,-1.41995724,0.20062783
47.28,2.3,-8.711175543,2.945206938,-1.357853123,0.279866593
47.3,-11.4,3.533934567,2.893434528,-1.299466708,0.354361933
47.32,-20.4,10.9961486,3.03873536,-1.240145009,0.430050603
47.34,-17.5,6.468944241,3.213386288,-1.177623793,0.509821545
47.36,-1.7,-10.92501696,3.168825561,-1.113801674,0.59125231
47.38,15.9,-29.89545113,2.76062088,-1.05450721,0.666906232
47.4,25.9,-40.89454987,2.05272087,-1.006373792,0.728319752
47.42,25.5,-41.07525506,1.233022821,-0.973516355,0.77024262
47.44,10.4,-26.22419509,0.560028319,-0.955585844,0.793120194
47.46,-7.8,-8.116394018,0.216622428,-0.947819337,0.803029496
47.48,-17.5,1.511017255,0.150568661,-0.944147426,0.807714494
47.5,-20.2,4.104125291,0.206720086,-0.940574538,0.812273148
47.52,-15.9,-0.320920545,0.244552134,-0.936061816,0.81803094
47.54,-16.1,-0.24099571,0.238932971,-0.931226965,0.824199735
47.56,-16.2,-0.25858516,0.233937162,-0.926498264,0.830233095
47.58,-24.6,7.980877916,0.31116009,-0.921047291,0.837188001
47.6,-29.6,12.70973339,0.518066203,-0.912755028,0.847768115
47.62,-26.7,9.426375968,0.739427297,-0.900180093,0.863812499
47.64,-21.5,3.780890824,0.871499965,-0.884070821,0.884366351
47.66,-16.4,-1.769212675,0.891616746,-0.866439653,0.906861992
47.68,-13,-5.577699605,0.818147623,-0.84934201,0.928676908
47.7,-11.8,-7.119594093,0.691174686,-0.834248787,0.947934381
47.72,-11,-8.183124537,0.5381475,-0.821955565,0.963619327
47.74,-11.7,-7.666549824,0.379650756,-0.812777582,0.975329532
47.76,-19.4,-0.114754441,0.301837714,-0.805962698,0.984024657
47.78,-19.8,0.133106642,0.302021236,-0.799924108,0.991729305
47.8,-16.5,-3.301503185,0.27033727,-0.794200523,0.999032038
47.82,-9.9,-9.96431862,0.137679052,-0.79012036,1.004237927
47.84,-5.8,-14.00114829,-0.101975617,-0.789763325,1.004693467
47.86,-4.6,-14.98947524,-0.391881852,-0.7947019,0.994816318
47.88,-6.7,-12.26935661,-0.664470171,-0.80526542,0.973689278
47.9,-13.4,-4.912109676,-0.836284833,-0.82027297,0.943674177
47.92,-16.3,-1.303832532,-0.898444256,-0.837620261,0.908979596
47.94,-15.3,-1.572252468,-0.927205106,-0.855876755,0.872466608
47.96,-12.8,-3.302538231,-0.975953013,-0.874908336,0.834403446
47.98,-13.6,-1.693399208,-1.025912387,-0.89492699,0.794366138
48,-16.5,2.014153244,-1.022704847,-0.915413162,0.753393793
48.02,-20.3,6.55551008,-0.937008213,-0.935010293,0.714199532
48.04,-21.4,8.280838836,-0.788644724,-0.952266822,0.679686474
48.06,-23.2,10.55813322,-0.600255004,-0.96615582,0.651908479
48.08,-28.5,16.126133,-0.333412341,-0.975492493,0.633235132
48.1,-25.7,13.36180422,-0.038532969,-0.979211946,0.625796226
48.12,-19.8,7.332514988,0.168410223,-0.977913174,0.6274814
48.14,-13.8,1.2286871,0.254022244,-0.973688849,0.632962516
48.16,-8,-4.682101544,0.219488099,-0.968953746,0.639106375
48.18,4.8,-17.47052829,-0.002038199,-0.966779247,0.641927816
48.2,18.3,-30.69984198,-0.483741902,-0.971637048,0.632212214
48.22,28.7,-40.06887969,-1.191429119,-0.988388758,0.598708793
48.24,33.7,-43.48332965,-2.026951212,-1.020572561,0.534341187
48.26,27.6,-35.17584108,-2.813542919,-1.068977502,0.437531304
48.28,9.4,-14.37195895,-3.30902092,-1.130203141,0.315080027
48.3,-7.7,5.409906153,-3.398641448,-1.197279764,0.18092678
48.32,-16.9,17.11948957,-3.17334749,-1.262999654,0.049487001
48.34,-20.2,22.61837728,-2.775968822,-1.322492817,-0.069499325
48.36,-23.3,27.52321399,-2.274552909,-1.372998034,-0.132566963
48.38,-23.3,27.41655773,-1.725155192,-1.412995115,-0.182512723
48.4,-11.4,16.12996884,-1.289689926,-1.443143566,-0.220160152
48.42,4.5,0.77374134,-1.120652824,-1.467246994,-0.250258948
48.44,25.2,-19.27309201,-1.305646331,-1.491509986,-0.280556998
48.46,38.9,-32.05004189,-1.81887767,-1.522755226,-0.319574026
48.48,47.3,-39.16568778,-2.531034967,-1.566254352,-0.373892913
48.5,52.2,-42.37405219,-3.346432366,-1.625029025,-0.447286911
48.52,50.9,-38.98144426,-4.159987331,-1.700093222,-0.541022209
48.54,46,-31.64616946,-4.866263468,-1.79035573,-0.653736172
48.56,42.9,-25.83428419,-5.441068005,-1.893429045,-0.78244744
48.58,42.9,-22.88671575,-5.928278004,-2.007122505,-0.924420455
48.6,46.3,-23.11377196,-6.388282881,-2.130288114,-1.078221676
48.62,46,-19.43285659,-6.813749167,-2.262308434,-1.243080085
