T,Sx,Sv,Sa
4.05,23.673998172379335,46.38062110860654,56.97960910668508
4.06,24.084780670677517,46.079416597259154,57.68042081681077
4.07,24.471117909175504,45.773071898388814,58.320229748141564
4.08,24.820766953309867,45.468160848879315,58.86752522625715
4.09,25.115609170770057,45.15773089124369,59.27560979866639
4.1,25.368176116323813,45.170622121125916,59.57527155211307
4.11,25.598684844079543,45.78592215136658,59.81810716843289
4.12,25.891575369142604,46.36042734490274,60.215762992558
4.13,26.165785805286326,46.88955440348185,60.56660748232541
4.14,26.375145272994345,47.36910680262896,60.75922151362557
4.15,26.610698431525414,47.79530427015022,60.998592853730834
4.16,26.923783475659008,48.16480752645901,61.41990844243276
4.17,27.185015286573826,48.474738105553214,61.718762317582026
4.18,27.393677269527885,48.72269315455469,61.89527660569904
4.19,27.549270281212685,48.906755185651406,61.95006845808737
4.2,27.651616559260535,49.02549682603487,61.88447085952679
4.21,27.70067744874417,49.077980678148364,61.70010958215811
4.22,27.69684502160585,49.063754463559555,61.39954258024999
4.23,27.64050674047569,48.982841678495255,60.985277282975666
4.24,27.632792122262774,48.83572803714104,60.686960077207935
4.25,27.61831837829221,48.63545617753365,60.367627800664614
4.26,27.524163094793504,48.38711899754069,59.87854356517295
4.27,27.36317470480572,48.07597514872915,59.25007173514273
4.28,27.13356126017878,47.704018051531236,58.479132891106886
4.29,26.836051725361024,47.2735933475098,57.5676926224412
4.3,26.475021083792367,46.78736830693179,56.53014985410479
4.31,26.050102546320545,46.24829960708015,55.3647451717916
4.32,25.57119460950385,45.65959989710153,54.09547308967549
4.33,25.039305839432817,45.024703556759235,52.72439507177833
4.34,24.465536791339762,44.34723204328966,51.27878061360711
4.35,23.855061603976747,43.63095920319127,49.77041156061319
4.36,23.21133137335494,42.879776904736886,48.20212981088535
4.37,22.56814674198158,42.09766132285724,46.6499788175938
4.38,21.949755626079668,41.28864018134719,45.167120912038925
4.39,21.327565523192526,41.03369210039099,43.687328349897555
4.4,21.007210222663236,41.09194476626365,42.8842064609845
4.41,20.970186225495713,41.14631082267714,42.61478438835144
4.42,20.930798161672403,41.196739409193064,42.34258153144151
4.43,20.889164191931844,41.24319339387067,42.06788144586261
4.44,20.845407698596645,41.285649055839016,41.79097320987137
4.45,20.799656695025455,41.32409573200288,41.51215009444854
4.46,20.752043240924806,41.35853543108574,41.23170827991447
4.47,20.702702865455933,41.38898241815458,40.94994562173031
4.48,20.651773999934782,41.415462772704515,40.667160467757014
4.49,20.59939742178584,41.43801392330454,40.3836505288773
4.5,20.54571571127732,41.45668416172298,40.099711804545564
4.51,20.49087272243073,41.471532139359425,39.81563756450021
4.52,20.43501306936874,41.48262634871527,39.53171738756339
4.53,20.37828162923744,41.49004459253246,39.24823625815998
4.54,20.320823062714773,41.49387344312571,38.9654737209118
4.55,20.262781352996694,41.49420769432393,38.68370309340537
4.56,20.204299364035567,41.49114980832585,38.40319073699044
4.57,20.14551841869278,41.484809359660794,38.12419538524301
4.58,20.086577897359255,41.47530247833133,37.846967529520725
4.59,20.027614857493056,41.4627512940984,37.5717488608455
4.6,19.96876367442466,41.447283383753934,37.29877176717832
4.61,19.91015570368506,41.42903122311062,37.02825888498978
4.62,19.851918965022218,41.40813164532313,36.760422703886945
4.63,19.794177848185942,41.38472530704163,36.495465222930534
4.64,19.752976855636174,41.358956163786516,36.23357765716173
4.65,19.72259547461608,41.33097095582218,36.01599372933096
4.66,19.679588514176423,41.30091870570057,35.78339892373815
4.67,19.625479527560543,41.26895022853897,35.53229467611499
4.68,19.56655922662882,41.317391494945795,35.274407421851805
4.69,19.495071868645297,41.47110498097125,34.995838959836576
4.7,19.416081601398993,41.609386098070175,34.736017685244235
4.71,19.374803436998203,41.73268353096709,34.50002773175339
4.72,19.595495503123313,41.841455523909545,34.735679831379684
4.73,19.808482088448418,41.936165286892276,34.964789674785095
4.74,20.013935947117265,42.01727669286327,35.17842298002256
4.75,20.21203929693549,42.08525028008175,35.37708777479892
4.76,20.404035723857596,42.14053957066329,35.5631685442321
4.77,20.594414499182108,42.183587713335896,35.74453807659948
4.78,20.77806867889702,42.21482445555458,35.91246112658354
4.79,20.955187020304134,42.234663447393125,36.06742598977917
4.8,21.1259561172131,42.243499877064615,36.20990982525103
4.81,21.29055832203031,42.24170843552007,36.34037529895514
4.82,21.449169826390392,42.229641605347986,36.45926758148698
4.83,21.608334454717475,42.20762826714913,36.57737768266471
4.84,21.762084051634297,42.17597261469543,36.6854969356047
4.85,22.163891491917596,42.13495336849572,37.205950250545214
4.86,22.727756735449432,42.084823275892006,37.99493784891664
4.87,23.274407819501878,42.025808884488015,38.74899981854157
4.88,23.79835481973661,41.95811057456959,39.458930406568534
4.89,24.296137669493255,41.881902835208415,40.11953912425785
4.9,24.772211759480452,41.79733476793961,40.739296371915046
4.91,25.215035852854786,41.7045308012679,41.29862228963327
4.92,25.629939917327388,41.6035915987768,41.807582785697264
4.93,26.014891799547186,41.49459514328105,42.26188376057962
4.94,26.366640248399037,41.37759797927693,42.65819427159878
4.95,26.688409059167554,41.252636595880674,43.002866824301286
4.96,26.982613561713126,41.11972893251757,43.301370551314434
4.97,27.25008704008371,40.97887598980237,43.55440298177881
4.98,27.493780838113356,40.8300635283379,43.76627900509014
4.99,27.718873491136808,40.67326383854876,43.947885270551254
5,27.923480284397677,40.89478838368546,44.094803128983685
