t,acc
221.38,-9.8
221.4,-29.4
221.42,-41.2
221.44,-42.5
221.46,-34.6
221.48,-25.4
221.5,-15.6
221.52,-13.7
221.54,-15.9
221.56,-23.9
221.58,-30.3
221.6,-21.5
221.62,-3.9
221.64,9.7
221.66,23.1
221.68,31.8
221.7,33.3
221.72,28.6
221.74,25.1
221.76,25
221.78,27.7
221.8,31.6
221.82,30.7
221.84,24.3
221.86,14.9
221.88,4.4
221.9,-2.7
221.92,-10.2
221.94,-15
221.96,-14.6
221.98,-13.1
222,-9.1
222.02,-6.4
222.04,-9.5
222.06,-13.6
222.08,-21
222.1,-28.9
222.12,-34.5
222.14,-36.6
222.16,-30.2
222.18,-13.8
222.2,-3.5
222.22,-11.9
222.24,-24.1
222.26,-32.2
222.28,-27.6
222.3,-17.4
222.32,-10.5
222.34,-9.2
222.36,-14
222.38,-17.6
222.4,-14.8
222.42,-13
222.44,-21.1
222.46,-24.4
222.48,-24.9
222.5,-36.1
222.52,-42.2
222.54,-45.8
222.56,-42.2
222.58,-22.5
222.6,1
222.62,17.3
222.64,30.6
222.66,35.8
222.68,35.7
222.7,36
222.72,40.8
222.74,53
222.76,73.2
222.78,82.8
222.8,65.4
222.82,38.4
222.84,19.9
222.86,8.4
222.88,5.4
222.9,13.2
222.92,24.1
222.94,31.3
222.96,29.6
222.98,18.9
223,3.5
223.02,-13.6
223.04,-23.3
223.06,-24.1
223.08,-9.2
223.1,0.7
223.12,-0.2
223.14,-12.2
223.16,-25.1
223.18,-29
223.2,-22
223.22,-10.3
223.24,2.2
223.26,10.1
223.28,10.4
223.3,1.6
223.32,-7.2
223.34,-10.4
223.36,-5.7
223.38,6.5
223.4,17.7
223.42,23.8
223.44,25.2
223.46,21.6
223.48,11.9
223.5,1
223.52,-9.5
223.54,-17.9
223.56,-19
223.58,-12
223.6,3.3
223.62,15.8
223.64,28.6
223.66,35.4
223.68,28
223.7,12.9
223.72,2.3
223.74,1.3
223.76,14.5
223.78,30.2
223.8,39.2
223.82,38.7
223.84,24.8
223.86,5
223.88,-11.5
223.9,-20.9
223.92,-20.8
223.94,-11.3
223.96,-4.4
223.98,-1.3
224,0.1
224.02,-2.7
224.04,-10.5
224.06,-16.1
224.08,-16.3
224.1,-4.1
224.12,9.2
224.14,20.7
224.16,22.2
224.18,16.8
224.2,3.8
224.22,-8.1
224.24,-17.8
224.26,-21
224.28,-18.5
224.3,-14.2
224.32,-8.5
224.34,-3.8
224.36,-1.9
224.38,-6.1
224.4,-11.3
224.42,-16.4
224.44,-21.6
224.46,-26.4
224.48,-26
224.5,-25.9
224.52,-28.2
224.54,-22.6
224.56,-10.9
224.58,1
224.6,10.9
224.62,12.9
224.64,3.1
224.66,-7.6
224.68,-12.1
224.7,-11.1
224.72,-1.9
224.74,8.9
224.76,17.3
224.78,23.4
224.8,36
224.82,47.1
224.84,46.3
224.86,30.5
224.88,8.1
224.9,-10.8
224.92,-24
224.94,-35.4
224.96,-35.9
224.98,-32.3
225,-37.3
225.02,-34.1
225.04,-30.4
225.06,-25.9
225.08,-21.6
225.1,-17.4
225.12,-7.7
225.14,8.8
225.16,18.7
225.18,23.5
225.2,15
225.22,-0.2
225.24,-13.8
225.26,-18
225.28,-15.9
225.3,-7.9
225.32,6.4
225.34,16.2
225.36,22.8
225.38,25
225.4,34
225.42,44
225.44,47.2
225.46,45.4
225.48,39.4
225.5,30.9
225.52,19.2
225.54,8.6
225.56,-0.3
225.58,-5.2
225.6,-6.9
225.62,-7.3
225.64,-7.7
225.66,-8.1
225.68,-11.6
225.7,-18.1
225.72,-25.4
225.74,-22.1
225.76,-4.4
225.78,22.5
225.8,36
225.82,43.2
225.84,45.3
225.86,47.3
225.88,43.6
225.9,32.4
225.92,22.3
225.94,10.5
225.96,-4.1
225.98,-17.7
226,-28.5
226.02,-32.1
226.04,-32.3
226.06,-19.9
226.08,0.5
226.1,15.4
226.12,18.7
226.14,8.1
226.16,-10.8
226.18,-27.8
226.2,-32
226.22,-29.1
226.24,-21.4
226.26,-14.5
226.28,-9.5
226.3,-8.1
226.32,-15.9
226.34,-19.8
226.36,-18
226.38,-19
226.4,-19.2
226.42,-17.7
226.44,-14.1
226.46,-13.7
226.48,-6.1
226.5,11.8
226.52,27.2
226.54,40.5
226.56,49.4
226.58,55.3
226.6,57.1
226.62,58.1
226.64,52.5
226.66,31.5
226.68,9.5
226.7,-10.3
226.72,-29.3
226.74,-43.6
226.76,-54.8
226.78,-58.1
226.8,-49.8
226.82,-29.3
226.84,-11.5
226.86,4.6
226.88,15.3
226.9,24.6
226.92,29
226.94,35.4
226.96,41.9
226.98,36.8
227,16.3
227.02,-2
227.04,-11.9
227.06,-18.5
227.08,-17.8
227.1,-8.1
227.12,4
227.14,11.3
227.16,10.2
227.18,0.5
227.2,-10.3
227.22,-14.5
227.24,-11.5
227.26,-1.5
227.28,10.7
227.3,17.9
227.32,17.1
227.34,2.3
227.36,-11.4
227.38,-20.4
227.4,-17.5
227.42,-1.7
227.44,15.9
227.46,25.9
227.48,25.5
227.5,10.4
227.52,-7.8
227.54,-17.5
227.56,-20.2
227.58,-15.9
227.6,-16.1
227.62,-16.2
227.64,-24.6
227.66,-29.6
227.68,-26.7
227.7,-21.5
227.72,-16.4
227.74,-13
227.76,-11.8
227.78,-11
227.8,-11.7
227.82,-19.4
227.84,-19.8
227.86,-16.5
227.88,-9.9
227.9,-5.8
227.92,-4.6
227.94,-6.7
227.96,-13.4
227.98,-16.3
228,-15.3
228.02,-12.8
228.04,-13.6
228.06,-16.5
228.08,-20.3
228.1,-21.4
228.12,-23.2
228.14,-28.5
228.16,-25.7
228.18,-19.8
228.2,-13.8
228.22,-8
228.24,4.8
228.26,18.3
228.28,28.7
228.3,33.7
228.32,27.6
228.34,9.4
228.36,-7.7
228.38,-16.9
228.4,-20.2
228.42,-23.3
228.44,-23.3
228.46,-11.4
228.48,4.5
228.5,25.2
228.52,38.9
228.54,47.3
228.56,52.2
228.58,50.9
228.6,46
228.62,42.9
228.64,42.9
228.66,46.3
228.68,46
228.7,36.5
228.72,25.4
228.74,15.6
228.76,13.2
228.78,10.8
228.8,4.9
228.82,2.6
228.84,2.4
228.86,1.8
228.88,-1.2
228.9,4.9
228.92,16
228.94,16.9
228.96,6.2
228.98,-5.6
229,-5.9
229.02,7.6
229.04,24.7
229.06,32.2
229.08,27.9
229.1,16
229.12,2.6
229.14,-6.3
229.16,-8
229.18,-8.5
229.2,-12.5
229.22,-20.1
229.24,-24.3
229.26,-23.4
229.28,-14.9
229.3,4.9
229.32,15.6
229.34,14.7
229.36,1.4
229.38,-11.2
229.4,-18.4
229.42,-18.7
229.44,-13.7
229.46,-9.4
229.48,-5.2
229.5,-2.3
229.52,-3.4
229.54,-9.4
229.56,-11.6
229.58,-10.4
229.6,-7.5
229.62,-14.1
229.64,-27.4
229.66,-29.7
229.68,-27.1
229.7,-21.9
229.72,-15.9
229.74,-11
229.76,-10.5
229.78,-11.6
229.8,-13
229.82,-13.7
229.84,-9.7
229.86,-9.3
229.88,-12.2
229.9,-12.8
229.92,-12.4
229.94,-11.2
229.96,-10.4
229.98,-7.1
230,-3.1
230.02,-0.3
230.04,-1.5
230.06,-4.7
230.08,-5.2
230.1,2
230.12,11
230.14,21.6
230.16,25.8
230.18,22.5
230.2,15.6
230.22,10.9
230.24,9.5
230.26,10.1
230.28,10.3
230.3,8.1
230.32,6.2
230.34,0.1
230.36,-9.3
230.38,-18.2
230.4,-26.8
230.42,-25.6
230.44,-21
230.46,-22.5
230.48,-18.3
230.5,-9.3
230.52,-3.4
230.54,1.1
230.56,1.7
230.58,1.1
230.6,1.8
230.62,5.2
230.64,4
230.66,-4.4
230.68,-12.1
230.7,-17.2
230.72,-16.1
230.74,-8.1
230.76,3.2
230.78,8.9
230.8,13.6
230.82,16.6
230.84,20.2
230.86,25.6
230.88,30.2
230.9,31
230.92,23.4
230.94,5.2
230.96,-7.5
230.98,-12.4
231,-12
231.02,-8.1
231.04,-0.6
231.06,0
231.08,0
231.1,0
231.12,0
231.14,0
231.16,0
231.18,0
231.2,0
231.22,0
231.24,0
231.26,0
231.28,0
231.3,0
231.32,0
231.34,0
231.36,0
231.38,0
231.4,0
231.42,0
231.44,0
231.46,0
231.48,0
231.5,0
231.52,0
231.54,0
231.56,0
231.58,0
231.6,0
231.62,0
231.64,0
231.66,0
231.68,0
231.7,0
231.72,0
231.74,0
231.76,0
231.78,0
231.8,0
231.82,0
231.84,0
231.86,0
231.88,0
231.9,0
231.92,0
231.94,0
231.96,0
231.98,0
232,0
232.02,0
232.04,0
232.06,0
232.08,0
232.1,0
232.12,0
232.14,0
232.16,0
232.18,0
232.2,0
232.22,0
232.24,0
232.26,0
232.28,0
232.3,0
232.32,0
232.34,0
232.36,0
232.38,0
232.4,0
232.42,0
232.44,0
232.46,0
232.48,0
232.5,0
232.52,0
232.54,0
232.56,0
232.58,0
232.6,0
232.62,0
232.64,0
232.66,0
232.68,0
232.7,0
232.72,0
232.74,0
232.76,0
232.78,0
232.8,0
232.82,0
232.84,0
232.86,0
232.88,0
232.9,0
232.92,0
232.94,0
232.96,0
232.98,0
233,0
233.02,0
233.04,0
233.06,0
233.08,0
233.1,0
233.12,0
233.14,0
233.16,0
233.18,0
233.2,0
233.22,0
233.24,0
233.26,0
233.28,0
233.3,0
233.32,0
233.34,0
233.36,0
233.38,0
233.4,0
233.42,0
233.44,0
233.46,0
233.48,0
233.5,0
233.52,0
233.54,0
233.56,0
233.58,0
233.6,0
233.62,0
233.64,0
233.66,0
233.68,0
233.7,0
233.72,0
233.74,0
233.76,0
233.78,0
233.8,0
233.82,0
233.84,0
233.86,0
233.88,0
233.9,0
233.92,0
233.94,0
233.96,0
233.98,0
234,0
234.02,0
234.04,0
234.06,0
234.08,0
234.1,0
234.12,0
234.14,0
234.16,0
234.18,0
234.2,0
234.22,0
234.24,0
234.26,0
234.28,0
234.3,0
234.32,0
234.34,0
234.36,0
234.38,0
234.4,0
234.42,0
234.44,0
234.46,0
234.48,0
234.5,0
234.52,0
234.54,0
234.56,0
234.58,0
234.6,0
234.62,0
234.64,0
234.66,0
234.68,0
234.7,0
234.72,0
234.74,0
234.76,0
234.78,0
234.8,0
234.82,0
234.84,0
234.86,0
234.88,0
234.9,0
234.92,0
234.94,0
234.96,0
234.98,0
235,0
235.02,0
235.04,0
235.06,0
235.08,0
235.1,0
235.12,0
235.14,0
235.16,0
235.18,0
235.2,0
235.22,0
235.24,0
235.26,0
235.28,0
235.3,0
235.32,0
235.34,0
235.36,0
235.38,0
235.4,0
235.42,0
235.44,0
235.46,0
235.48,0
235.5,0
235.52,0
235.54,0
235.56,0
235.58,0
235.6,0
235.62,0
235.64,0
235.66,0
235.68,0
235.7,0
235.72,0
235.74,0
235.76,0
235.78,0
235.8,0
235.82,0
235.84,0
235.86,0
235.88,0
235.9,0
235.92,0
235.94,0
235.96,0
235.98,0
236,0
236.02,0
236.04,0
236.06,0
236.08,0
236.1,0
236.12,0
236.14,0
236.16,0
236.18,0
236.2,0
236.22,0
236.24,0
236.26,0
236.28,0
236.3,0
236.32,0
236.34,0
236.36,0
236.38,0
236.4,0
236.42,0
236.44,0
236.46,0
236.48,0
236.5,0
236.52,0
236.54,0
236.56,0
236.58,0
236.6,0
236.62,0
236.64,0
236.66,0
236.68,0
236.7,0
236.72,0
236.74,0
236.76,0
236.78,0
236.8,0
236.82,0
236.84,0
236.86,0
236.88,0
236.9,0
236.92,0
236.94,0
236.96,0
236.98,0
237,0
237.02,0
237.04,0
237.06,0
237.08,0
237.1,0
237.12,0
237.14,0
237.16,0
237.18,0
237.2,0
237.22,0
237.24,0
237.26,0
237.28,0
237.3,0
237.32,0
237.34,0
237.36,0
237.38,0
237.4,0
237.42,0
237.44,0
237.46,0
237.48,0
237.5,0
237.52,0
237.54,0
237.56,0
237.58,0
237.6,0
237.62,0
237.64,0
237.66,0
237.68,0
237.7,0
237.72,0
237.74,0
237.76,0
237.78,0
237.8,0
237.82,0
237.84,0
237.86,0
237.88,0
237.9,0
237.92,0
237.94,0
237.96,0
237.98,0
238,0
238.02,0
238.04,0
238.06,0
238.08,0
238.1,0
238.12,0
238.14,0
238.16,0
238.18,0
238.2,0
238.22,0
238.24,0
238.26,0
238.28,0
238.3,0
238.32,0
238.34,0
238.36,0
238.38,0
238.4,0
238.42,0
238.44,0
238.46,0
238.48,0
238.5,0
238.52,0
238.54,0
238.56,0
238.58,0
238.6,0
238.62,0
238.64,0
238.66,0
238.68,0
238.7,0
238.72,0
238.74,0
238.76,0
238.78,0
238.8,0
238.82,0
238.84,0
238.86,0
238.88,0
238.9,0
238.92,0
238.94,0
238.96,0
238.98,0
239,0
239.02,0
239.04,0
239.06,0
239.08,0
239.1,0
239.12,0
239.14,0
239.16,0
239.18,0
239.2,0
239.22,0
239.24,0
239.26,0
239.28,0
239.3,0
239.32,0
239.34,0
239.36,0
239.38,0
239.4,0
239.42,0
239.44,0
239.46,0
239.48,0
239.5,0
239.52,0
239.54,0
239.56,0
239.58,0
239.6,0
239.62,0
239.64,0
239.66,0
239.68,0
239.7,0
239.72,0
239.74,0
239.76,0
239.78,0
239.8,0
239.82,0
239.84,0
239.86,0
239.88,0
239.9,0
239.92,0
239.94,0
239.96,0
239.98,0
240,0
240.02,0
240.04,0
240.06,0
240.08,-1.5
240.1,-0.7
240.12,0.9
240.14,1.7
240.16,0.9
240.18,1.7
240.2,2.3
240.22,3
240.24,3.3
240.26,3
240.28,2.7
240.3,2
240.32,-0.2
240.34,-2.6
240.36,-4
240.38,-5.6
240.4,-6.1
240.42,-6
240.44,-6.1
240.46,-5.8
240.48,-5.5
240.5,-5.2
240.52,-4.8
240.54,-4.6
240.56,-4.1
240.58,-3.1
240.6,-2.6
240.62,-4.1
240.64,-5.4
240.66,-5.6
240.68,-3.9
240.7,-1.3
240.72,0.4
240.74,1.6
240.76,2.4
240.78,2.5
240.8,3.4
240.82,5.2
240.84,6.3
240.86,5.6
240.88,3.7
240.9,1.5
240.92,-1.2
240.94,-2.6
240.96,-2.9
240.98,-2.4
241,-1.3
241.02,0.3
241.04,1.5
241.06,1.5
241.08,2.1
241.1,2.9
241.12,1.3
241.14,-0.8
241.16,-1.7
241.18,-0.9
241.2,-0.5
241.22,0.2
241.24,0.7
241.26,0.3
241.28,-0.3
241.3,-1
241.32,-1.3
241.34,-2.2
241.36,-4.1
241.38,-5.3
241.4,-4.4
241.42,-3.6
241.44,-3.2
241.46,-2.4
241.48,-0.2
241.5,3.3
241.52,3.5
241.54,2.3
241.56,0.6
241.58,-0.2
241.6,0
241.62,0.7
241.64,1.5
241.66,1.7
241.68,1.7
241.7,2.6
241.72,3.7
241.74,4.6
241.76,7.2
241.78,8.8
241.8,8.4
241.82,7.7
241.84,6.6
241.86,4.2
241.88,4.2
241.9,5.5
241.92,7.4
241.94,6.5
241.96,4.3
241.98,2
242,1.9
242.02,2.4
242.04,2.8
242.06,4.8
242.08,5.8
242.1,7.3
242.12,8.5
242.14,6.1
242.16,2.9
242.18,0.2
242.2,-0.6
242.22,-1.3
242.24,-2.3
242.26,-2.2
242.28,-1.7
242.3,-1.3
242.32,-2.6
242.34,-5.2
242.36,-9.2
242.38,-11.1
242.4,-9.8
242.42,-7.7
242.44,-3.5
242.46,-0.3
242.48,0.1
242.5,0.3
242.52,1.4
242.54,2.6
242.56,7.5
242.58,10.1
242.6,10.3
242.62,8.8
242.64,8.7
242.66,8.7
242.68,8.2
242.7,7.6
242.72,5
242.74,2
242.76,-1
242.78,-2.6
242.8,-3.8
242.82,-5
242.84,-6.3
242.86,-5.7
242.88,-5
242.9,-4.1
242.92,-1.6
242.94,0.5
242.96,0.8
242.98,0.3
243,-1.7
243.02,-4.7
243.04,-7
243.06,-6.2
243.08,-5.8
243.1,-5.5
243.12,-5
243.14,-3.1
243.16,-2.5
243.18,-5.2
243.2,-8.2
243.22,-9.7
243.24,-8.8
243.26,-6.3
243.28,-3.4
243.3,-3.3
243.32,-4.3
243.34,-4.1
243.36,-3.2
243.38,-2.8
243.4,-2.8
243.42,-2.8
243.44,-2
243.46,-1.6
243.48,-3.2
243.5,-3.2
243.52,-2.6
243.54,-1.2
243.56,-0.2
243.58,1.1
243.6,4.9
243.62,7.9
243.64,8.4
243.66,6.4
243.68,4.1
243.7,2.9
243.72,3.8
243.74,5.9
243.76,9.2
243.78,12.1
243.8,12.6
243.82,10.6
243.84,5.4
243.86,0.5
243.88,-1
243.9,-2.7
243.92,-2.3
243.94,-0.1
243.96,2.5
243.98,4.5
244,5
244.02,4.5
244.04,4.6
244.06,4.9
244.08,3.7
244.1,0.9
244.12,-0.8
244.14,-1.7
244.16,-3.1
244.18,-3.8
244.2,-1.4
244.22,1.6
244.24,2.6
244.26,0
244.28,-1.5
244.3,-1.4
244.32,-2.9
244.34,-5
244.36,-4.1
244.38,-1.9
244.4,-0.4
244.42,2.4
244.44,7.4
244.46,12.5
244.48,14
244.5,13.5
244.52,11.7
244.54,8.9
244.56,6.1
244.58,6.7
244.6,8
244.62,6.9
244.64,6
244.66,4.2
244.68,-2
244.7,-5.4
244.72,-7.6
244.74,-9.9
244.76,-12.5
244.78,-12.8
244.8,-9.8
244.82,-8
244.84,-6.4
244.86,-1
244.88,3.2
244.9,4.7
244.92,4.7
244.94,4.2
244.96,1
244.98,-7.5
245,-14.1
245.02,-14.1
245.04,-12.3
245.06,-6.6
245.08,-2.5
245.1,-3.4
245.12,-5.7
245.14,-10.3
245.16,-8.8
245.18,-4.3
245.2,0.6
245.22,5.1
245.24,3.8
245.26,0.9
245.28,-0.7
245.3,-0.2
245.32,2.1
245.34,3
245.36,4.1
245.38,8.2
245.4,10.1
245.42,5.4
245.44,1.8
245.46,0.8
245.48,0.9
245.5,0.9
245.52,-1.6
245.54,-3.5
245.56,-5
245.58,-6.9
245.6,-6.4
245.62,-1.7
245.64,-1.6
245.66,-0.7
245.68,-3
245.7,-9.4
245.72,-11.5
245.74,-8.9
245.76,2.5
245.78,12.6
245.8,16.3
245.82,12.8
245.84,2.7
245.86,-7.7
245.88,-15.1
245.9,-10.4
245.92,-2.5
245.94,3.2
245.96,6.4
245.98,3
246,-1.2
246.02,-3.8
246.04,-5.4
246.06,-0.8
246.08,0.7
246.1,-1.8
246.12,-6.3
246.14,-11.5
246.16,-13.2
246.18,-8.6
246.2,1.3
246.22,8.9
246.24,11.1
246.26,6.9
246.28,-2.7
246.3,-9.6
246.32,-10.4
246.34,-5.1
246.36,1.5
246.38,7.2
246.4,10.6
246.42,13.4
246.44,12.8
246.46,7.5
246.48,4
246.5,4.2
246.52,4.6
246.54,6
246.56,4.8
246.58,-0.8
246.6,-1.2
246.62,3.9
246.64,6.7
246.66,3.2
246.68,-3.3
246.7,-2.5
246.72,0.4
246.74,-1.1
246.76,-1.7
246.78,4.1
246.8,14.7
246.82,14.9
246.84,5.4
246.86,-5.4
246.88,-10.4
246.9,-8.3
246.92,-5
246.94,-4.2
246.96,-3.8
246.98,-2.3
247,-1.9
247.02,-1.4
247.04,-1
247.06,2.5
247.08,8.3
247.1,8.3
247.12,7
247.14,0.5
247.16,-5.2
247.18,-3.5
247.2,-0.5
247.22,-1.6
247.24,-4.2
247.26,-3.8
247.28,0.4
247.3,4.9
247.32,2.3
247.34,-3.9
247.36,-1.5
247.38,6
247.4,6.8
247.42,1.4
247.44,-3.8
247.46,-5.5
247.48,4.2
247.5,9.6
247.52,3
247.54,-6.5
247.56,-14
247.58,-20.5
247.6,-28.9
247.62,-32.8
247.64,-29.5
247.66,-15.5
247.68,-9.1
247.7,-10.4
247.72,-9.9
247.74,-0.3
247.76,9.1
247.78,9.4
247.8,0.5
247.82,-6.8
247.84,-3.4
247.86,0.2
247.88,-0.2
247.9,-3.5
247.92,5.2
247.94,23.4
247.96,30.7
247.98,23.5
248,7
248.02,-9.8
248.04,-17.6
248.06,-16.8
248.08,-13.1
248.1,-6.8
248.12,3.6
248.14,12.4
248.16,12
248.18,-6.3
248.2,-18.7
248.22,-22.5
248.24,-11.6
248.26,-3
248.28,-4.5
248.3,-10.3
248.32,-7.4
248.34,-3.5
248.36,3.1
248.38,6.7
248.4,11.1
248.42,18.1
248.44,19.6
248.46,11.6
248.48,5.7
248.5,5
248.52,7.6
248.54,7.2
248.56,0.9
248.58,-3.6
248.6,-5.7
248.62,-3
248.64,4.1
248.66,12.1
248.68,10.4
248.7,0.3
248.72,-4.4
248.74,1.3
248.76,11.4
248.78,13.2
248.8,11.2
248.82,8.6
248.84,5.3
248.86,-5.7
248.88,-9.7
248.9,6.6
248.92,16.8
248.94,15.4
248.96,4.2
248.98,-2.2
249,3
249.02,20.2
249.04,19.3
249.06,4.4
249.08,1.3
249.1,2.9
249.12,10.5
249.14,17.3
249.16,15.6
249.18,8.3
249.2,4.5
249.22,-3.5
249.24,-14.5
249.26,-25.2
249.28,-26.8
249.3,-11.6
249.32,-0.3
249.34,3.4
249.36,-3.7
249.38,-16.5
249.4,-18.4
249.42,-16.1
249.44,-6.7
249.46,0.3
249.48,-0.6
249.5,1.9
249.52,7.4
249.54,5.8
249.56,-5.2
249.58,-17.8
249.6,-22.9
249.62,-22.5
249.64,-13.7
249.66,-4
249.68,-1.9
249.7,4.6
249.72,11.3
249.74,10.7
249.76,4.7
249.78,-1.9
249.8,4.8
249.82,11.5
249.84,1.6
249.86,-4.1
249.88,-9.6
249.9,-10.2
249.92,-7.4
249.94,-15.5
249.96,-22.3
249.98,-18.8
250,-8.3
250.02,1.3
250.04,1.3
250.06,-10.9
250.08,-20.3
250.1,-19.3
250.12,-16.6
250.14,-17.3
250.16,-4.6
250.18,15.7
250.2,25.3
250.22,19.9
250.24,7.1
250.26,-5.5
250.28,-5.5
250.3,11.2
250.32,17.3
250.34,9.5
250.36,5.7
250.38,1.4
250.4,5.7
250.42,5.7
250.44,-1.5
250.46,2.5
250.48,17.8
250.5,28.4
250.52,22
250.54,5
250.56,-7.8
250.58,-0.2
250.6,10.9
250.62,8.7
250.64,9.1
250.66,20.7
250.68,29
250.7,12.4
250.72,-11.5
250.74,-27.6
250.76,-25.2
250.78,-6.5
250.8,7.8
250.82,20.7
250.84,27.5
250.86,30.4
250.88,26.8
250.9,9.9
250.92,-11.9
250.94,-26.6
250.96,-29.5
250.98,-31.1
251,-25.5
251.02,-11.9
251.04,4.3
251.06,19
251.08,21.5
251.1,15.5
251.12,5
251.14,1
251.16,-3.4
251.18,-8.1
251.2,-9.5
251.22,-9.8
251.24,-8.6
251.26,13.3
251.28,26.2
251.3,19.6
251.32,12.9
251.34,14.4
251.36,18
251.38,13.8
251.4,5.2
251.42,5
251.44,9.7
251.46,8
251.48,7.9
251.5,8.6
251.52,8.5
251.54,2
251.56,-2.9
251.58,-5.9
251.6,-11.4
251.62,-15.4
251.64,-16.1
251.66,-12.9
251.68,-13.9
251.7,-18.3
251.72,-8.5
251.74,-0.3
251.76,-3.4
251.78,-16.2
251.8,-31.6
251.82,-37.3
251.84,-29
251.86,-16.7
251.88,-4.9
251.9,-5.8
251.92,-11.3
251.94,-16.2
251.96,-26.8
251.98,-33.9
252,-31.1
252.02,-18
252.04,-4.3
252.06,1.5
252.08,-10.2
252.1,-17.5
252.12,-16.2
252.14,-3.5
252.16,8.8
252.18,7.1
252.2,2.7
252.22,3.2
252.24,4.4
252.26,4.5
252.28,3.9
252.3,5.3
252.32,2.7
252.34,1.8
252.36,7.8
252.38,19.8
252.4,30.4
252.42,29.5
252.44,18.1
252.46,10.4
252.48,8.6
252.5,12.2
252.52,4.3
252.54,-8.4
252.56,-16.3
252.58,-23.1
252.6,-13
252.62,2.6
252.64,14.2
252.66,18.9
252.68,24.3
252.7,26.9
252.72,18.6
252.74,10.5
252.76,6.9
252.78,10.1
252.8,19.8
252.82,18.8
252.84,10.6
252.86,5
252.88,3.1
252.9,1.6
252.92,2.3
252.94,-0.7
252.96,-2.6
252.98,-0.2
253,8.6
253.02,11.3
253.04,11.4
253.06,10
253.08,0.9
253.1,-4.1
253.12,0.9
253.14,11.8
253.16,20.3
253.18,25.8
253.2,32.3
253.22,30.9
253.24,20.2
253.26,8.1
253.28,13.3
253.3,28.6
253.32,30.6
253.34,18.8
253.36,1.8
253.38,-1.7
253.4,-1.3
253.42,-8
253.44,-11.4
253.46,-6.8
253.48,3.5
253.5,1.2
253.52,-10.3
253.54,-19.2
253.56,-19.6
253.58,-13.7
253.6,-11.3
253.62,-14.7
253.64,-18.9
253.66,-17.1
253.68,-10.7
253.7,-9.1
253.72,-9.1
253.74,-8.6
253.76,-13.5
253.78,-25.7
253.8,-35.4
253.82,-34.5
253.84,-20.5
253.86,-6.5
253.88,-0.4
253.9,1.5
253.92,0.6
253.94,-8.9
253.96,-20.7
253.98,-22.2
254,-18.2
254.02,-12.1
254.04,-12
254.06,-21.1
254.08,-29
254.1,-32.4
254.12,-32.1
254.14,-32.1
254.16,-33.3
254.18,-25.8
254.2,-10.3
254.22,4
254.24,9.8
254.26,3.4
254.28,-1.6
254.3,-0.1
254.32,8.1
254.34,13.6
254.36,6.8
254.38,-3.2
254.4,-10.2
254.42,-10.4
254.44,-0.8
254.46,10.3
254.48,14.7
254.5,16.6
254.52,11.2
254.54,4.9
254.56,4.6
254.58,11.8
254.6,9.4
254.62,1
254.64,-0.3
254.66,-0.5
254.68,1.1
254.7,7.6
254.72,15.3
254.74,22.3
254.76,25.8
254.78,31.7
254.8,36.2
254.82,28
254.84,11.1
254.86,-0.3
254.88,-8
254.9,-4.5
254.92,2.7
254.94,-8.3
254.96,-18.4
254.98,-12.4
255,5.2
255.02,19.9
255.04,20.5
255.06,7.9
255.08,-4.8
255.1,-10.5
255.12,-12.5
255.14,-12.9
255.16,-12.2
255.18,-5.1
255.2,6.8
255.22,15.1
255.24,16.7
255.26,26.3
255.28,44.2
255.3,51.8
255.32,38.2
255.34,12.1
255.36,-14.3
255.38,-25
255.4,-22.7
255.42,-11.9
255.44,-4.5
255.46,4.6
255.48,4.4
255.5,-1.8
255.52,-6.5
255.54,-8.3
255.56,3
255.58,15.5
255.6,13.9
255.62,3.8
255.64,-1.1
255.66,10.6
255.68,29.9
255.7,49
255.72,63.8
255.74,66.4
255.76,58.1
255.78,37.4
255.8,13.2
255.82,2.1
255.84,5.4
255.86,15
255.88,23.1
255.9,15.5
255.92,-1.3
255.94,-13.5
255.96,-13.5
255.98,-11.2
256,-15.5
256.02,-17.9
256.04,-7.8
256.06,5.2
256.08,6.7
256.1,-10.3
256.12,-14.3
256.14,-5
256.16,14.1
256.18,26.2
256.2,30.6
256.22,35.3
256.24,39.8
256.26,36.5
256.28,19.4
256.3,2.6
256.32,6.3
256.34,30.2
256.36,42.5
256.38,36.3
256.4,15.6
256.42,-8.6
256.44,-18.3
256.46,-22.1
256.48,-34.4
256.5,-44.3
256.52,-51.9
256.54,-50.5
256.56,-43.8
256.58,-41.8
256.6,-50.3
256.62,-67.1
256.64,-71.4
256.66,-42.2
256.68,-1
256.7,38.6
256.72,45
256.74,17.9
256.76,-11.3
256.78,-37.1
256.8,-52
256.82,-47.2
256.84,-12.4
256.86,22.9
256.88,19.2
256.9,-19.8
256.92,-59.6
256.94,-85.8
256.96,-97.8
256.98,-100.1
257,-91.5
257.02,-85.6
257.04,-84.8
257.06,-72.8
257.08,-42.1
257.1,-7.6
257.12,24.8
257.14,41
257.16,30.9
257.18,9.6
257.2,-6.7
257.22,-8.7
257.24,17.6
257.26,50.3
257.28,80.2
257.3,97.9
257.32,84.3
257.34,37.3
257.36,-1.6
257.38,-47.3
257.4,-70.7
257.42,-83.6
257.44,-78.9
257.46,-51.9
257.48,-21.3
257.5,10.1
257.52,47.3
257.54,73.1
257.56,93
257.58,90.9
257.6,55
257.62,-3.4
