t [s],v [É m/sec]
242.44,-5.079
242.45,-6.772
242.46,-7.647
242.47,-7.993
242.48,-8.148
242.49,-8.105
242.5,-8.036
242.51,-7.678
242.52,-7.453
242.53,-6.614
242.54,-5.571
242.55,-4.231
242.56,-2.992
242.57,-1.61
242.58,0.146
242.59,2.391
242.6,4.232
242.61,5.542
242.62,6.995
242.63,8.279
242.64,9.676
242.65,11.043
242.66,11.968
242.67,12.449
242.68,12.628
242.69,12.646
242.7,12.077
242.71,11.837
242.72,11.047
242.73,10.092
242.74,9.019
242.75,8.361
242.76,7.777
242.77,6.794
242.78,5.814
242.79,5.388
242.8,5.249
242.81,5.604
242.82,5.886
242.83,5.577
242.84,4.833
242.85,4.554
242.86,2.814
242.87,0.768
242.88,-1.542
242.89,-3.523
242.9,-5.814
242.91,-7.998
242.92,-9.972
242.93,-11.867
242.94,-13.414
242.95,-14.466
242.96,-15.097
242.97,-15.607
242.98,-15.304
242.99,-15.04
243,-14.429
243.01,-12.873
243.02,-10.843
243.03,-8.8
243.04,-6.521
243.05,-3.547
243.06,-0.098
243.07,2.896
243.08,6.274
243.09,9.786
243.1,13.055
243.11,16.39
243.12,19.552
243.13,22.928
243.14,25.476
243.15,26.631
243.16,27.343
243.17,26.463
243.18,24.145
243.19,20.848
243.2,16.466
243.21,11.546
243.22,6.339
243.23,0.519
243.24,-5.851
243.25,-12.03
243.26,-17.815
243.27,-22.858
243.28,-26.868
243.29,-30.003
243.3,-31.396
243.31,-31.255
243.32,-30.414
243.33,-28.509
243.34,-25.617
243.35,-22.006
243.36,-17.63
243.37,-12.293
243.38,-6.273
243.39,0.617
243.4,6.752
243.41,12.206
243.42,16.802
243.43,19.936
243.44,22.644
243.45,24.426
243.46,25.608
243.47,25.501
243.48,24.459
243.49,22.866
243.5,20.678
243.51,17.879
243.52,14.455
243.53,10.523
243.54,6.5
243.55,2.648
243.56,-1.049
243.57,-4.283
243.58,-6.68
243.59,-8.486
243.6,-10.901
243.61,-13.795
243.62,-16.687
243.63,-18.657
243.64,-18.926
243.65,-18.42
243.66,-18.132
243.67,-17.738
243.68,-16.759
243.69,-15.545
243.7,-12.967
243.71,-10.187
243.72,-6.749
243.73,-4.169
243.74,-2.508
243.75,-1.046
243.76,0.521
243.77,2.425
243.78,4.657
243.79,6.19
243.8,6.822
243.81,6.953
243.82,7.423
243.83,7.899
243.84,8.801
243.85,9.608
243.86,10.037
243.87,9.723
243.88,9.128
243.89,8.366
243.9,7.703
243.91,7.139
243.92,6.542
243.93,5.387
243.94,3.9
243.95,2.653
243.96,1.882
243.97,1.165
243.98,-0.32
243.99,-1.972
244,-4.148
244.01,-6.377
244.02,-8.195
244.03,-9.684
244.04,-10.831
244.05,-11.836
244.06,-11.92
244.07,-11.862
244.08,-11.391
244.09,-10.217
244.1,-8.936
244.11,-8.12
244.12,-7.039
244.13,-6.024
244.14,-4.547
244.15,-2.419
244.16,0.022
244.17,2.196
244.18,3.954
244.19,5.791
244.2,7.77
244.21,9.012
244.22,9.276
244.23,9.104
244.24,8.807
244.25,8.203
244.26,7.945
244.27,7.365
244.28,6.423
244.29,5.442
244.3,4.522
244.31,3.037
244.32,1.669
244.33,0.543
244.34,-0.783
244.35,-1.798
244.36,-2.036
244.37,-2.347
244.38,-2.512
244.39,-3.317
244.4,-4.778
244.41,-5.721
244.42,-6.479
244.43,-6.771
244.44,-7.213
244.45,-8.145
244.46,-9.09
244.47,-9.637
244.48,-9.945
244.49,-9.313
244.5,-8.832
244.51,-8.886
244.52,-9.575
244.53,-10.298
244.54,-10.249
244.55,-9.477
244.56,-7.974
244.57,-5.998
244.58,-3.984
244.59,-2.282
244.6,-0.997
244.61,0.234
244.62,0.871
244.63,1.709
244.64,2.703
244.65,3.841
244.66,4.584
244.67,5.073
244.68,5.672
244.69,6.691
244.7,6.832
244.71,6.869
244.72,6.233
244.73,5.166
244.74,3.463
244.75,1.78
244.76,0.649
244.77,-0.857
244.78,-2.957
244.79,-5.086
244.8,-7.339
244.81,-9.641
244.82,-11.689
244.83,-13.304
244.84,-14.283
244.85,-14.273
244.86,-13.616
244.87,-12.396
244.88,-10.296
244.89,-7.823
244.9,-5.559
244.91,-2.891
244.92,-0.024
244.93,2.729
244.94,5.743
244.95,8.302
244.96,10.484
244.97,12.773
244.98,14.641
244.99,16.033
245,16.882
245.01,16.73
245.02,16.068
245.03,14.352
245.04,11.537
245.05,8.236
245.06,4.007
245.07,-1.018
245.08,-5.436
245.09,-9.526
245.1,-13.23
245.11,-16.139
245.12,-18.647
245.13,-20.542
245.14,-22.043
245.15,-22.761
245.16,-22.757
245.17,-21.486
245.18,-18.926
245.19,-15.73
245.2,-12.414
245.21,-8.826
245.22,-4.633
245.23,-0.036
245.24,4.633
245.25,9.082
245.26,13.991
245.27,18.408
245.28,21.962
245.29,25.052
245.3,27.233
245.31,27.932
245.32,27.383
245.33,25.237
245.34,22.666
245.35,19.286
245.36,15.093
245.37,10.301
245.38,5.523
245.39,0.8
245.4,-3.716
245.41,-8.294
245.42,-12.234
245.43,-15.64
245.44,-18.947
245.45,-21.564
245.46,-22.265
245.47,-22.08
245.48,-21.202
245.49,-19.278
245.5,-16.724
245.51,-14.102
245.52,-10.734
245.53,-7.369
245.54,-4.313
245.55,-1.478
245.56,1.671
245.57,4.385
245.58,7.632
245.59,11.219
245.6,15.1
245.61,18.883
245.62,22.042
245.63,23.869
245.64,25.053
245.65,25.619
245.66,25.785
245.67,24.73
245.68,22.928
245.69,20.316
245.7,16.478
245.71,11.975
245.72,7.611
245.73,3.127
245.74,-1.134
245.75,-4.771
245.76,-8.702
245.77,-12.487
245.78,-15.206
245.79,-17.076
245.8,-18.436
245.81,-18.864
245.82,-19.429
245.83,-19.121
245.84,-17.672
245.85,-14.559
245.86,-11.383
245.87,-7.591
245.88,-2.794
245.89,2.504
245.9,7.799
245.91,12.402
245.92,16.407
245.93,19.493
245.94,21.109
245.95,21.269
245.96,20.779
245.97,19.916
245.98,18.632
245.99,16.798
246,14.306
246.01,11.51
246.02,8.036
246.03,4.432
246.04,0.583
246.05,-3.385
246.06,-7.909
246.07,-11.71
246.08,-14.503
246.09,-16.83
246.1,-17.867
246.11,-17.775
246.12,-16.985
246.13,-16.103
246.14,-15.606
246.15,-14.514
246.16,-13.179
246.17,-10.905
246.18,-8.275
246.19,-5.299
246.2,-2.208
246.21,0.828
246.22,4.291
246.23,7.655
246.24,10.641
246.25,13.12
246.26,15.396
246.27,17.344
246.28,18.676
246.29,19.864
246.3,21.041
246.31,21.755
246.32,21.539
246.33,20.142
246.34,18.366
246.35,15.645
246.36,12.183
246.37,8.003
246.38,3.195
246.39,-1.941
246.4,-6.861
246.41,-11.026
246.42,-14.619
246.43,-17.667
246.44,-20.205
246.45,-22.414
246.46,-24.49
246.47,-25.681
246.48,-26.115
246.49,-25.478
246.5,-23.133
246.51,-19.768
246.52,-16.348
246.53,-12.769
246.54,-8.715
246.55,-4.173
246.56,0.701
246.57,6.431
246.58,11.765
246.59,16.617
246.6,21.475
246.61,25.289
246.62,27.925
246.63,29.458
246.64,30.122
246.65,29.536
246.66,27.146
246.67,23.687
246.68,20.029
246.69,15.401
246.7,10.632
246.71,4.978
246.72,-1.056
246.73,-6.573
246.74,-11.779
246.75,-17.275
246.76,-21.916
246.77,-25.649
246.78,-28.615
246.79,-30.096
246.8,-30.889
246.81,-30.725
246.82,-29.786
246.83,-27.856
246.84,-25.604
246.85,-22.759
246.86,-18.801
246.87,-14.332
246.88,-9.365
246.89,-4.094
246.9,0.918
246.91,5.825
246.92,10.923
246.93,15.638
246.94,19.831
246.95,22.935
246.96,25.104
246.97,26.652
246.98,27.399
246.99,27.793
247,27.597
247.01,26.237
247.02,23.734
247.03,20.51
247.04,16.146
247.05,11.024
247.06,4.949
247.07,-1.237
247.08,-7.226
247.09,-13.056
247.1,-18.871
247.11,-23.699
247.12,-27.673
247.13,-30.205
247.14,-31.248
247.15,-30.787
247.16,-28.96
247.17,-25.983
247.18,-22.222
247.19,-18.081
247.2,-13.73
247.21,-9.393
247.22,-4.131
247.23,1.415
247.24,6.732
247.25,11.016
247.26,14.857
247.27,18.129
247.28,20.946
247.29,23.134
247.3,24.05
247.31,24.349
247.32,23.539
247.33,22.491
247.34,20.778
247.35,18.165
247.36,14.864
247.37,11.235
247.38,7.612
247.39,4.452
247.4,1.446
247.41,-1.501
247.42,-4.204
247.43,-7.713
247.44,-10.243
247.45,-11.924
247.46,-13.407
247.47,-14.897
247.48,-15.966
247.49,-16.457
247.5,-16.625
247.51,-16.19
247.52,-14.958
247.53,-13.748
247.54,-11.952
247.55,-9.238
247.56,-7.06
247.57,-4.334
247.58,-1.486
247.59,1.597
247.6,4.744
247.61,7.932
247.62,10.681
247.63,13.375
247.64,16.046
247.65,18.198
247.66,19.231
247.67,19.537
247.68,18.6
247.69,17.333
247.7,15.555
247.71,12.999
247.72,10.089
247.73,6.656
247.74,2.809
247.75,0.153
247.76,-2.06
247.77,-3.997
247.78,-6.495
247.79,-9.024
247.8,-10.79
247.81,-11.46
247.82,-11.708
247.83,-11.232
247.84,-9.859
247.85,-8.296
247.86,-6.026
247.87,-3.514
247.88,-1.732
247.89,-0.191
247.9,1.38
247.91,3.133
247.92,4.267
247.93,5.143
247.94,5.997
247.95,6.264
247.96,6.573
247.97,6.474
247.98,5.458
247.99,3.491
248,1.236
248.01,-1.539
248.02,-4.681
248.03,-7.308
248.04,-9.851
248.05,-12.404
248.06,-14.406
248.07,-15.73
248.08,-16.809
248.09,-17.506
248.1,-17.687
248.11,-17.206
248.12,-16.567
248.13,-14.804
248.14,-12.075
248.15,-8.48
248.16,-4.591
248.17,-1.293
248.18,1.919
248.19,5.582
248.2,9.433
248.21,13.856
248.22,17.445
248.23,20.161
248.24,22.051
248.25,23.482
248.26,23.493
248.27,22.962
248.28,22.028
248.29,19.398
248.3,15.269
248.31,10.437
248.32,5.681
248.33,0.208
248.34,-5.292
248.35,-11.039
248.36,-16.484
248.37,-21.98
248.38,-26.344
248.39,-29.335
248.4,-31.565
248.41,-33.135
248.42,-32.551
248.43,-31.335
248.44,-29.201
248.45,-25.785
248.46,-21.847
248.47,-16.916
248.48,-10.808
248.49,-4.291
248.5,2.573
248.51,9.358
248.52,16.068
248.53,22.438
248.54,28.202
248.55,32.671
248.56,35.822
248.57,37.105
248.58,36.511
248.59,34.87
248.6,31.972
248.61,28.097
248.62,23.124
248.63,17.64
248.64,11.193
248.65,4.351
248.66,-2.934
248.67,-9.971
248.68,-16.504
248.69,-22.383
248.7,-27.551
248.71,-31.774
248.72,-34.566
248.73,-35.832
248.74,-36.125
248.75,-35.216
248.76,-32.504
248.77,-28.595
248.78,-23.503
248.79,-17.881
248.8,-11.506
248.81,-4.493
248.82,2.489
248.83,8.998
248.84,14.927
248.85,20.779
248.86,25.778
248.87,30.661
248.88,35.464
248.89,38.786
248.9,40.478
248.91,40.72
248.92,39.243
248.93,36.218
248.94,32.237
248.95,27.514
248.96,21.801
248.97,14.251
248.98,5.882
248.99,-2.303
249,-9.707
249.01,-16.126
249.02,-22.262
249.03,-27.519
249.04,-31.282
249.05,-34.269
249.06,-36.38
249.07,-37.002
249.08,-35.96
249.09,-33.335
249.1,-29.868
249.11,-25.447
249.12,-19.988
249.13,-13.405
249.14,-5.671
249.15,2.498
249.16,9.847
249.17,16.632
249.18,22.355
249.19,27.078
249.2,30.786
249.21,33.199
249.22,33.698
249.23,33.127
249.24,31.632
249.25,29.181
249.26,25.843
249.27,21.748
249.28,16.656
249.29,11.045
249.3,4.855
249.31,-1.839
249.32,-7.896
249.33,-12.906
249.34,-17.373
249.35,-21.315
249.36,-24.552
249.37,-26.516
249.38,-27.217
249.39,-26.125
249.4,-23.869
249.41,-20.92
249.42,-18.03
249.43,-14.405
249.44,-10.323
249.45,-5.772
249.46,-0.304
249.47,5.149
249.48,9.494
249.49,13.585
249.5,16.766
249.51,19.387
249.52,20.837
249.53,21.768
249.54,21.562
249.55,20.407
249.56,18.342
249.57,15.223
249.58,12.059
249.59,9.143
249.6,6.245
249.61,2.987
249.62,-0.698
249.63,-3.665
249.64,-6.288
249.65,-8.281
249.66,-9.717
249.67,-11.241
249.68,-13.169
249.69,-14.631
249.7,-15.6
249.71,-16.099
249.72,-15.708
249.73,-14.071
249.74,-12.157
249.75,-10.575
249.76,-8.527
249.77,-6.689
249.78,-4.466
249.79,-2.24
249.8,-0.316
249.81,1.505
249.82,2.779
249.83,3.488
249.84,4.371
249.85,5.076
249.86,5.946
249.87,6.417
249.88,6.827
249.89,7.158
249.9,7.577
249.91,7.914
249.92,8.291
249.93,8.416
249.94,8.011
249.95,7.146
249.96,6.927
249.97,6.983
249.98,6.894
249.99,6.95
250,7.287
250.01,7.851
250.02,7.85
250.03,7.288
250.04,6.646
250.05,5.668
250.06,4.557
250.07,2.879
250.08,0.47
250.09,-2.302
250.1,-4.757
250.11,-7.942
250.12,-10.816
250.13,-12.879
250.14,-14.782
250.15,-16.647
250.16,-18.207
250.17,-18.787
250.18,-18.001
250.19,-17.309
250.2,-15.467
250.21,-12.718
250.22,-9.702
250.23,-6.475
250.24,-2.569
250.25,1.094
250.26,5.365
250.27,9.573
250.28,13.393
250.29,16.267
250.3,18.624
250.31,20.547
250.32,22.134
250.33,22.36
250.34,22.069
250.35,20.758
250.36,18.068
250.37,14.658
250.38,11.055
250.39,7.052
250.4,2.737
250.41,-1.614
250.42,-5.958
250.43,-9.964
250.44,-14.037
250.45,-17.853
250.46,-20.653
250.47,-23.114
250.48,-24.609
250.49,-25.802
250.5,-26.335
250.51,-25.824
250.52,-24.383
250.53,-22.352
250.54,-19.488
250.55,-16.081
250.56,-12.325
250.57,-7.942
250.58,-3.878
250.59,0.411
250.6,4.526
250.61,8.113
250.62,11.47
250.63,14.371
250.64,16.888
250.65,18.402
250.66,19.338
250.67,19.925
250.68,19.834
250.69,19.506
250.7,18.646
250.71,17.211
250.72,15.316
250.73,12.977
250.74,9.839
250.75,6.095
250.76,2.927
250.77,0
250.78,-2.827
250.79,-5.262
250.8,-7.315
250.81,-9.574
250.82,-11.777
250.83,-13.113
250.84,-13.59
250.85,-13.938
250.86,-13.912
250.87,-13.946
250.88,-13.584
250.89,-12.093
250.9,-10.249
250.91,-7.53
250.92,-4.749
250.93,-2.504
250.94,-0.207
250.95,1.826
250.96,4.3
250.97,7.372
250.98,9.976
250.99,11.534
251,12.692
251.01,13.64
251.02,14.737
251.03,15.395
251.04,15.145
251.05,14.94
251.06,14.405
251.07,13.689
251.08,13.003
251.09,11.588
251.1,9.689
251.11,7.644
251.12,4.885
251.13,2.034
251.14,-0.553
251.15,-3.252
251.16,-6.083
251.17,-8.658
251.18,-10.411
251.19,-11.977
251.2,-13.391
251.21,-14.357
251.22,-14.611
251.23,-14.214
251.24,-14.011
251.25,-12.844
251.26,-11.492
251.27,-10.079
251.28,-7.975
251.29,-5
251.3,-1.501
251.31,2.118
251.32,5.213
251.33,8.21
251.34,9.904
251.35,11.182
251.36,12.825
251.37,14.034
251.38,14.675
251.39,14.507
251.4,13.676
251.41,12.633
251.42,11.081
251.43,9.349
251.44,7.433
251.45,5.368
251.46,3.403
251.47,0.774
251.48,-1.959
251.49,-4.586
251.5,-6.634
251.51,-8.118
251.52,-9.41
251.53,-9.956
251.54,-10.21
251.55,-9.75
251.56,-8.972
251.57,-8.172
251.58,-7.215
251.59,-5.881
251.6,-4.987
251.61,-4.173
251.62,-2.817
251.63,-1.354
251.64,-0.101
251.65,0.68
251.66,1.535
251.67,1.874
251.68,1.765
251.69,0.772
251.7,-0.348
251.71,-0.979
251.72,-1.37
251.73,-2.088
251.74,-2.917
251.75,-4.121
251.76,-5.623
251.77,-7.001
251.78,-7.707
251.79,-7.598
251.8,-7.676
251.81,-7.455
251.82,-7.114
251.83,-6.22
251.84,-4.518
251.85,-2.504
251.86,-0.004
251.87,2.946
251.88,5.86
251.89,8.211
251.9,10.882
251.91,12.593
251.92,13.222
251.93,13.488
251.94,13.499
251.95,12.814
251.96,11.793
251.97,10.129
251.98,7.337
251.99,3.438
252,-0.302
252.01,-4.287
252.02,-8.215
252.03,-12.229
252.04,-15.801
252.05,-19.04
252.06,-21.669
252.07,-23.751
252.08,-25.315
252.09,-26.021
252.1,-25.478
252.11,-24.103
252.12,-22.305
252.13,-19.175
252.14,-14.866
252.15,-9.861
252.16,-4.004
252.17,1.704
252.18,6.888
252.19,11.818
252.2,16.316
252.21,20.215
252.22,23.472
252.23,25.847
252.24,26.664
252.25,25.819
252.26,24.284
252.27,22.135
252.28,19.547
252.29,16.651
252.3,13.103
252.31,8.95
252.32,4.366
252.33,-0.655
252.34,-5.642
252.35,-10.071
252.36,-14.469
252.37,-17.905
252.38,-20.286
252.39,-21.939
252.4,-22.877
252.41,-22.717
252.42,-22.468
252.43,-21.639
252.44,-20.324
252.45,-18.681
252.46,-16.616
252.47,-13.613
252.48,-10.118
252.49,-6.248
252.5,-2.225
252.51,1.933
252.52,6.036
252.53,9.482
252.54,13.09
252.55,15.908
252.56,17.944
252.57,19.115
252.58,19.538
252.59,19.381
252.6,18.428
252.61,17.201
252.62,16.201
252.63,14.449
252.64,11.772
252.65,9.05
252.66,5.271
252.67,1.16
252.68,-2.522
252.69,-5.701
252.7,-8.058
252.71,-10.421
252.72,-12.51
252.73,-13.903
252.74,-13.975
252.75,-13.185
252.76,-12.162
252.77,-10.854
252.78,-9.666
252.79,-8.015
252.8,-6.131
252.81,-3.614
252.82,-1.489
252.83,0.591
252.84,2.584
252.85,4.433
252.86,5.905
252.87,6.929
252.88,7.603
252.89,8.109
252.9,8.463
252.91,8.463
252.92,7.839
252.93,7.116
252.94,6.523
252.95,5.641
252.96,4.907
252.97,4.137
252.98,3.082
252.99,1.52
253,-0.311
253.01,-2.345
253.02,-3.648
253.03,-4.093
253.04,-3.899
253.05,-3.841
253.06,-3.86
253.07,-3.9
253.08,-3.508
253.09,-2.552
253.1,-1.736
253.11,-0.887
253.12,0.175
253.13,1.077
253.14,2.398
253.15,3.63
253.16,4.362
253.17,4.527
253.18,4.249
253.19,3.461
253.2,2.99
253.21,2.995
253.22,2.777
253.23,1.983
253.24,1.196
253.25,0.336
253.26,-0.582
253.27,-1.376
253.28,-2.482
253.29,-2.835
253.3,-3.032
253.31,-2.892
253.32,-1.762
253.33,-0.787
253.34,0.623
253.35,2.426
253.36,3.466
253.37,4.449
253.38,5.481
253.39,6.326
253.4,7.155
253.41,8.149
253.42,9.442
253.43,9.863
253.44,9.698
253.45,9.568
253.46,9.198
253.47,7.793
253.48,6.125
253.49,4.093
253.5,1.872
253.51,-1.127
253.52,-4.351
253.53,-7.316
253.54,-9.254
253.55,-10.367
253.56,-10.988
253.57,-11.819
253.58,-11.678
253.59,-10.565
253.6,-9.087
253.61,-7.554
253.62,-5.156
253.63,-1.969
253.64,1.053
253.65,3.993
253.66,6.514
253.67,8.278
253.68,10.075
253.69,11.157
253.7,11.869
253.71,12.155
253.72,11.88
253.73,11.284
253.74,9.977
253.75,8.587
253.76,6.863
253.77,4.343
253.78,1.823
253.79,-0.642
253.8,-3.511
253.81,-6.917
253.82,-9.981
253.83,-12.672
253.84,-14.334
253.85,-15.764
253.86,-17.085
253.87,-17.779
253.88,-17.554
253.89,-16.643
253.9,-15.116
253.91,-12.985
253.92,-9.98
253.93,-6.365
253.94,-2.497
253.95,1.57
253.96,5.836
253.97,9.88
253.98,13.188
253.99,16.078
254,18.516
254.01,20.301
254.02,20.771
254.03,20.607
254.04,19.922
254.05,18.207
254.06,15.561
254.07,11.967
254.08,7.515
254.09,2.853
254.1,-2.622
254.11,-8.51
254.12,-13.249
254.13,-17.033
254.14,-19.624
254.15,-21.439
254.16,-22.66
254.17,-23.301
254.18,-22.962
254.19,-21.143
254.2,-18.586
254.21,-15.106
254.22,-10.765
254.23,-6.064
254.24,-1.173
254.25,3.859
254.26,8.721
254.27,13.134
254.28,16.753
254.29,19.185
254.3,20.678
254.31,21.758
254.32,21.275
254.33,20.177
254.34,18.836
254.35,17.733
254.36,15.254
254.37,12.157
254.38,9.023
254.39,5.205
254.4,1.586
254.41,-2.12
254.42,-5.747
254.43,-9.079
254.44,-11.502
254.45,-13.107
254.46,-14.723
254.47,-15.61
254.48,-15.79
254.49,-15.592
254.5,-15.073
254.51,-13.769
254.52,-11.735
254.53,-9.803
254.54,-7.889
254.55,-5.36
254.56,-3.013
254.57,-0.368
254.58,2.725
254.59,5.982
254.6,8.84
254.61,11.031
254.62,12.596
254.63,13.16
254.64,13.504
254.65,13.919
254.66,14.215
254.67,13.362
254.68,12.005
254.69,10.535
254.7,8.632
254.71,6.577
254.72,4.849
254.73,2.728
254.74,0.323
254.75,-1.629
254.76,-2.883
254.77,-4.432
254.78,-5.928
254.79,-7.937
254.8,-10.867
254.81,-13.658
254.82,-16.262
254.83,-18.514
254.84,-19.688
254.85,-20.043
254.86,-20.054
254.87,-20.226
254.88,-19.823
254.89,-18.38
254.9,-15.562
254.91,-11.773
254.92,-7.646
254.93,-4.279
254.94,-1.307
254.95,1.832
254.96,5.569
254.97,8.999
254.98,12.285
254.99,15.087
255,16.999
255.01,18.787
255.02,20.241
255.03,21.033
255.04,21.639
255.05,20.991
255.06,19.915
255.07,18.319
255.08,16.242
255.09,13.512
255.1,10.381
255.11,6.832
255.12,3.076
255.13,-1.093
255.14,-5.347
255.15,-9.373
255.16,-13.141
255.17,-16.335
255.18,-19.065
255.19,-21.325
255.2,-23.063
255.21,-24.295
255.22,-24.639
255.23,-24.029
255.24,-22.335
255.25,-20.073
255.26,-17.265
255.27,-14.183
255.28,-10.618
255.29,-6.186
255.3,-1.403
255.31,3.881
255.32,9.416
255.33,14.774
255.34,19.44
255.35,23.254
255.36,26.371
255.37,28.347
255.38,29.182
255.39,29.651
255.4,28.763
255.41,26.92
255.42,23.775
255.43,19.456
255.44,14.308
255.45,8.799
255.46,2.769
255.47,-3.512
255.48,-9.939
255.49,-15.991
255.5,-22.018
255.51,-27.565
255.52,-31.661
255.53,-34.757
255.54,-36.506
255.55,-36.988
255.56,-35.916
255.57,-33.208
255.58,-28.697
255.59,-23.64
255.6,-17.932
255.61,-11.262
255.62,-4.507
255.63,2.455
255.64,9.385
255.65,16.225
255.66,22.054
255.67,27.548
255.68,32.205
255.69,34.878
255.7,36.028
255.71,36.115
255.72,34.599
255.73,31.398
255.74,27.042
255.75,22.185
255.76,16.829
255.77,10.899
255.78,4.19
255.79,-1.978
255.8,-8.55
255.81,-14.272
255.82,-19.5
255.83,-23.845
255.84,-26.753
255.85,-28.179
255.86,-28.903
255.87,-29.369
255.88,-29.034
255.89,-26.795
255.9,-23.582
255.91,-19.851
255.92,-16.133
255.93,-12.007
255.94,-7.832
255.95,-3.508
255.96,0.838
255.97,5.613
255.98,10.482
255.99,15.154
256,19.291
256.01,22.56
256.02,24.063
256.03,24.949
256.04,25.345
256.05,25.148
256.06,24.35
256.07,22.434
256.08,19.668
256.09,16.151
256.1,12.484
256.11,8.142
256.12,3.337
256.13,-1.61
256.14,-6.31
256.15,-10.943
256.16,-15.137
256.17,-18.792
256.18,-21.785
256.19,-23.303
256.2,-23.887
256.21,-23.201
256.22,-21.254
256.23,-18.56
256.24,-14.977
256.25,-11.203
256.26,-6.857
256.27,-2.328
256.28,2.422
256.29,6.759
256.3,10.558
256.31,13.68
256.32,15.509
256.33,16.605
256.34,17.457
256.35,17.992
256.36,18.431
256.37,18.428
256.38,17.442
256.39,15.599
256.4,12.885
256.41,10.034
256.42,6.84
256.43,3.233
256.44,-0.359
256.45,-3.89
256.46,-6.595
256.47,-8.185
256.48,-8.803
256.49,-8.935
256.5,-9.005
256.51,-9.587
256.52,-9.433
256.53,-9.355
256.54,-8.871
256.55,-7.805
256.56,-6.639
256.57,-5.181
256.58,-3.572
256.59,-2.029
256.6,0.318
256.61,1.966
256.62,3.065
256.63,3.545
256.64,3.633
256.65,3.264
256.66,2.377
256.67,1.049
256.68,0.015
256.69,-0.669
256.7,-0.984
256.71,-0.682
256.72,-0.231
256.73,-0.437
256.74,-0.559
256.75,-0.211
256.76,0.208
256.77,1.139
256.78,2.66
256.79,4.342
256.8,6.262
256.81,8.156
256.82,9.692
256.83,10.749
256.84,11.574
256.85,11.953
256.86,11.628
256.87,10.691
256.88,9.174
256.89,7.412
256.9,5.12
256.91,2.18
256.92,-1.393
256.93,-4.678
256.94,-7.804
256.95,-11.333
256.96,-13.712
256.97,-15.334
256.98,-16.554
256.99,-17.179
257,-17.347
257.01,-17.62
257.02,-17.328
257.03,-16.308
257.04,-14.597
257.05,-11.851
257.06,-8.641
257.07,-5.079
257.08,-1.021
257.09,3.172
257.1,7.204
257.11,10.936
257.12,14.057
257.13,16.489
257.14,17.772
257.15,18.875
257.16,19.062
257.17,17.431
257.18,15.331
257.19,13.152
257.2,10.453
257.21,7.577
257.22,4.379
257.23,1.141
257.24,-2.896
257.25,-7.145
257.26,-11.37
257.27,-14.884
257.28,-17.413
257.29,-19.68
257.3,-21.286
257.31,-21.575
257.32,-21.311
257.33,-19.747
257.34,-16.876
257.35,-12.607
257.36,-8.122
257.37,-3.532
257.38,1.108
257.39,5.409
257.4,9.217
257.41,13.041
257.42,16.35
257.43,19.307
257.44,21.454
257.45,23.292
257.46,24.036
257.47,24.018
257.48,22.797
257.49,20.603
257.5,18.667
257.51,16.175
257.52,12.49
257.53,8.483
257.54,4.951
257.55,1.217
257.56,-2.833
257.57,-6.578
257.58,-9.744
257.59,-12.224
257.6,-14.228
257.61,-15.447
257.62,-16.484
257.63,-16.885
257.64,-17.069
257.65,-16.792
257.66,-15.994
257.67,-14.532
257.68,-12.991
257.69,-11.444
257.7,-9.552
257.71,-7.541
257.72,-5.064
257.73,-2.912
257.74,-0.89
257.75,1.137
257.76,2.926
257.77,4.508
257.78,6.115
257.79,7.181
257.8,7.742
257.81,8.291
257.82,8.024
257.83,7.601
257.84,8.059
257.85,8.046
257.86,7.892
257.87,7.882
257.88,6.943
257.89,5.761
257.9,4.488
257.91,2.95
257.92,1.282
257.93,-0.263
257.94,-1.811
257.95,-3.485
257.96,-5.035
257.97,-6.339
257.98,-7.05
257.99,-8.16
258,-9.2
258.01,-10.215
258.02,-10.464
258.03,-10.406
258.04,-10.079
258.05,-9.612
258.06,-8.386
258.07,-6.675
258.08,-4.44
258.09,-1.656
258.1,1.33
258.11,4.157
258.12,6.547
258.13,8.94
258.14,10.576
258.15,11.753
258.16,12.519
258.17,12.608
258.18,12.621
258.19,12.356
258.2,10.997
258.21,9.284
258.22,7.142
258.23,4.424
258.24,1.661
258.25,-1.67
258.26,-4.915
258.27,-8.367
258.28,-11.375
258.29,-13.744
258.3,-15.525
258.31,-16.643
258.32,-17.63
258.33,-17.848
258.34,-16.856
258.35,-15.009
258.36,-13.076
258.37,-11.047
258.38,-8.596
258.39,-5.55
258.4,-1.805
258.41,1.672
258.42,4.719
258.43,7.126
258.44,8.899
258.45,10.306
258.46,11.314
